review_text;title;language;language_detected_context;language_detected_full;language_majority_lang;language_majority_percentage;review_text_preprocessed;razonamiento_corto;etiqueta;estado_etiquetado
The inside of the Cathedral is pretty impressive considering how old it is. The area is very touristy and crowded. But it is worth a visit to get an idea of the place and its surrounding other locations.;Great touristy spot;en;en;en;en;0.9090909435207676;The inside of the Cathedral is pretty impressive considering how old it is. The area is very touristy and crowded. But it is worth a visit to get an idea of the place and its surrounding other locations.;Step 1: tourists. Step 2: no future gap. Step 3: no actionable change. The review describes experiences and advises other tourists, not management.;NON-SUGGESTION;ok
Great Shopping Center - Divided in two different areas (side by side), one as traditional malls, closed building & floors & garages side of it a open mall with a luxury stores and restaurants for all kind and tastes, great place to visit at the end of the day, do shopping and stay there to have a dinner with friends or romantic one. Its located walk distance from Marriot, from Renaisscance and Hyatt hotels.;I do recommend;en;en;en;en;0.8992824405132378;Great Shopping Center - Divided in two different areas (side by side), one as traditional malls, closed building & floors & garages side of it a open mall with a luxury stores and restaurants for all kind and tastes, great place to visit at the end of the day, do shopping and stay there to have a dinner with friends or romantic one. Its located walk distance from Marriot, from Renaisscance and Hyatt hotels.;Step 1: Tourists/advice to others. Step 2: No future gap (describes current experience). Step 3: No actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
So, I'm not a huge fan of tourist traps, but after spending a few days in Santiago, this place had the best selection, quality, and price in the city. You can find wood works, alpaca blankets, bronze cookware, and lots of other things. It's extremely convenient and many places take credit cards (although cash usually gets a better price). There is some room for bargaining, but this isn't like China where they inflate the prices by 250% to settle on something 1/3-1/2 of the sticker price. Many items are reasonably prices and most merchants will come down ~10-15% to make the sale. The alpaca blanket I bought is 1/2 price I could get on amazon.;This is the place to go for souvenirs in SCL;en;en;en;en;0.8782753874914185;So, I'm not a huge fan of tourist traps, but after spending a few days in Santiago, this place had the best selection, quality, and price in the city. You can find wood works, alpaca blankets, bronze cookware, and lots of other things. It's extremely convenient and many places take credit cards (although cash usually gets a better price). There is some room for bargaining, but this isn't like China where they inflate the prices by 250% to settle on something 1/3-1/2 of the sticker price. Many items are reasonably prices and most merchants will come down ~10-15% to make the sale. The alpaca blanket I bought is 1/2 price I could get on amazon.;Step 1: tourists. Step 2: no future gap (describes current state vs. others). Step 3: no actionable change requested. The review highlights the store's strengths and pricing practices but does not explicitly ask management to alter anything. It is descriptive and comparative, not a suggestion.;NON-SUGGESTION;ok
All parts were equally amazing! Can’t pick a favorite part. Leo at the first vineyard knew so much about the process and loved the restaurant we went to. Emmanuel has such a fun place and his family was gorgeous! Review of: Maipo Valley Wine Tour with 4 vineyards from Santiago.;Awesome!;en;en;en;en;0.8141596466112492;All parts were equally amazing! Can’t pick a favorite part. Leo at the first vineyard knew so much about the process and loved the restaurant we went to. Emmanuel has such a fun place and his family was gorgeous! Review of: Maipo Valley Wine Tour with 4 vineyards from Santiago.;Step 1: management (implied through praise). Step 2: no future gap (only positive descriptions). Step 3: no actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
The quick tram ride to the top of the mountain leads you to a beautiful view of the city. We decided to walk down and very much enjoyed the hour long walk around the mountain.;Views of the city;en;en;en;en;0.9230771497413408;The quick tram ride to the top of the mountain leads you to a beautiful view of the city. We decided to walk down and very much enjoyed the hour long walk around the mountain.;Step 1: tourists. Step 2: no future gap. Step 3: no actionable change. The review describes personal preferences and enjoyment without requesting management action.;NON-SUGGESTION;ok
Old style Santiago building which means it's cool. The exterior has portraits of many famous intellectuals. Interior, well, I love libraries and I've been in a lot. This one is really cool both due to the period in which it was built (about 100 years ago) and due to their collection. Stop in for a quiet break from the city and enjoy the carved wood, stone, beveled glass, and the books.;Old Santiago;en;en;en;en;0.8982196714449365;Old style Santiago building which means it's cool. The exterior has portraits of many famous intellectuals. Interior, well, I love libraries and I've been in a lot. This one is really cool both due to the period in which it was built (about 100 years ago) and due to their collection. Stop in for a quiet break from the city and enjoy the carved wood, stone, beveled glass, and the books.;Step 1: tourists. Step 2: no future gap. Step 3: no actionable change. The review describes personal preferences and recommendations for other tourists, not a request to management.;NON-SUGGESTION;ok
Gabriel and his assistants organized and provided a wonderful visit to Cajon del Maipo. His friendly and warm approach and knowledge made him the ideal guide. The scenery was spectacular and the wine and bountiful snacks were beautifully presented. There were a couple of other surprises along the way that added to the fun. I highly recommend this trip as the perfect diversion from the hectic pace of Santiago. Review of: Cajon Del Maipo Including Wine with Picnic and Empanada;Worthwhile Excursion;en;en;en;en;0.8607571031684891;Gabriel and his assistants organized and provided a wonderful visit to Cajon del Maipo. His friendly and warm approach and knowledge made him the ideal guide. The scenery was spectacular and the wine and bountiful snacks were beautifully presented. There were a couple of other surprises along the way that added to the fun. I highly recommend this trip as the perfect diversion from the hectic pace of Santiago. Review of: Cajon Del Maipo Including Wine with Picnic and Empanada;Step 1: Tourist. Step 2: No future gap (descriptive praise). Step 3: No actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
Excellent experience to get to know more about chilean wineries. Its a Tour that I recommend to anyone willing to learn about wines and enjoy at the same time. Review of: From Santiago: Viña Concha y Toro Marqués Half Day Tour Dear traveler, we are glad to hear that you had a good experience during your tour and that you learned a lot from our wine. We look forward to your next visit!;Concha y Toro Tour;en;en;en;en;0.8378382605766675;Excellent experience to get to know more about chilean wineries. Its a Tour that I recommend to anyone willing to learn about wines and enjoy at the same time. Review of: From Santiago: Viña Concha y Toro Marqués Half Day Tour Dear traveler, we are glad to hear that you had a good experience during your tour and that you learned a lot from our wine. We look forward to your next visit!;Step 1: tourists. Step 2: no. Step 3: no. The review is a compliment and recommendation to other tourists, not a request to management.;NON-SUGGESTION;ok
Due to being May day buses did not run on the planned schedule. Turistik knew roads were closed but failed to advise us. We waited at our hotels nearest bus stop, the app had not been updated. So we walked for 45 minutes before finding a bus. Delay ruined our day. Having paid top $ for bus and cable car left very disappointed. Review of: Cable Car, Funicular and Sightseeing Bus in Santiago one day Dear traveler, we sincerely regret that your experience has been affected by what you tell us, we want to thank you for sharing your opinion with us, as it helps us to continue improving our services. Have a nice day!;Lack of communication.;en;en;en;en;0.7854380416537039;Due to being May day buses did not run on the planned schedule. Turistik knew roads were closed but failed to advise us. We waited at our hotels nearest bus stop, the app had not been updated. So we walked for 45 minutes before finding a bus. Delay ruined our day. Having paid top $ for bus and cable car left very disappointed. Review of: Cable Car, Funicular and Sightseeing Bus in Santiago one day Dear traveler, we sincerely regret that your experience has been affected by what you tell us, we want to thank you for sharing your opinion with us, as it helps us to continue improving our services. Have a nice day!;Step 1: management. Step 2: no future gap (describes past issues). Step 3: no actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
Quick care and care with the passenger at the airport. There we made the reservation to share, we waited at the exit from the airport with an insulation. Driver left us peacefully and with convenience. Fair price;Excellent experience;en;en;en;en;0.9403672276297926;Quick care and care with the passenger at the airport. There we made the reservation to share, we waited at the exit from the airport with an insulation. Driver left us peacefully and with convenience. Fair price;Step 1: management (describes experience). Step 2: no future gap (past facts/compliments). Step 3: no actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
...so come and meet Diego de la Viña Ranquilhue. You will learn a lot about an experience of an “independent winemaker” in the Colchagua Valley, what’s more, works his vineyard biodynamically. You will have the opportunity to make your own wine blend from 3 varieties planted on site. Fun experience above all.... Friendly lunch. You will leave with the bottle of 'your wine'. If Diego is an expert oenologist, Cristian knows how to prepare tasty dishes. Good moments of sharing in perspective Je vais l'essayer. Merci beaucoup pour vos paroles et nous espérons que vous emporterez de bons souvenirs de vos hôtes, au Chili, dans la vallée de Colchagua. Muchas gracias por tus palabras, deseamos que a tu regreso, guardes ese lindo momento contigo. Saludos !;You dream of being a winemaker for a day...;en;en;en;en;0.5937502923196211;...so come and meet Diego de la Viña Ranquilhue. You will learn a lot about an experience of an “independent winemaker” in the Colchagua Valley, what’s more, works his vineyard biodynamically. You will have the opportunity to make your own wine blend from 3 varieties planted on site. Fun experience above all.... Friendly lunch. You will leave with the bottle of 'your wine'. If Diego is an expert oenologist, Cristian knows how to prepare tasty dishes. Good moments of sharing in perspective Je vais l'essayer. Merci beaucoup pour vos paroles et nous espérons que vous emporterez de bons souvenirs de vos hôtes, au Chili, dans la vallée de Colchagua. Muchas gracias por tus palabras, deseamos que a tu regreso, guardes ese lindo momento contigo. Saludos !;Step 1: Tourists/advice to others. Step 2: No future gap (descriptive/compliments). Step 3: No actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
Matias was extremely knowledgeable about Chilean culture and cuisine. We had an amazing time picking out fresh ingredients from the various markets and then cooking delicious Chilean dishes.;Highlight of Santiago;en;en;en;en;1.0;Matias was extremely knowledgeable about Chilean culture and cuisine. We had an amazing time picking out fresh ingredients from the various markets and then cooking delicious Chilean dishes.;Step 1: Tourist. Step 2: No future gap (compliments on service quality). Step 3: No actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
We stayed two nights in the park. The entrance fee is somewhat expensive given the fact that the showers were cold, the dirt track roads are dreadful and there was no power in the plugs in the toilets. The park itself is lovely though and very much worth the trip. We did many of the marked trails and really enjoyed them. The views are fabulous in many parts! There is plenty of wildlife around (mice, lizards, snakes!) the bushes are constantly moving around you! We really enjoyed this park. So much exploring to do and in the middle of so much wildlife and scenery! I would highly recommend a visit here, either for a night or two or a day trip.;Great walks and lovely views;en;en;en;en;0.9743421926144624;We stayed two nights in the park. The entrance fee is somewhat expensive given the fact that the showers were cold, the dirt track roads are dreadful and there was no power in the plugs in the toilets. The park itself is lovely though and very much worth the trip. We did many of the marked trails and really enjoyed them. The views are fabulous in many parts! There is plenty of wildlife around (mice, lizards, snakes!) the bushes are constantly moving around you! We really enjoyed this park. So much exploring to do and in the middle of so much wildlife and scenery! I would highly recommend a visit here, either for a night or two or a day trip.;Step 1: management (complaints about services). Step 2: no future gap (acknowledges issues but doesn't request changes). Step 3: no actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
It's a monument but is very well-done. The story of Arthur Prat (on top) and his heroism is interesting. Worth a 5-10 minute photo stop.;Classy Monument Surrounded by Nice Wrought Iron, Interesting Story of Arthur Prat;en;en;en;en;1.0;It's a monument but is very well-done. The story of Arthur Prat (on top) and his heroism is interesting. Worth a 5-10 minute photo stop.;Step 1: tourists. Step 2: no. Step 3: no. The review praises the monument and offers advice to other tourists, not management.;NON-SUGGESTION;ok
Great adventure company. Super polite and helpful drivers. Cars in excellent condition and very clean, offer juicy water and caramels all the time. They know very well the interesting points to visit and are of great help to pass the customs. For tours in Chile and Bolivia, you can hire quietly.;Great adventure company;en;en;en;en;0.9270836372623285;Great adventure company. Super polite and helpful drivers. Cars in excellent condition and very clean, offer juicy water and caramels all the time. They know very well the interesting points to visit and are of great help to pass the customs. For tours in Chile and Bolivia, you can hire quietly.;Step 1: management. Step 2: no future gap. Step 3: no actionable change. The review is a descriptive compliment praising the company's services without requesting improvements.;NON-SUGGESTION;ok
3 hour horse ride just outside town with Tessa as our guide. No long coach trips and within minutes you feel miles away. Tessa is a vibrant, interesting and capable guide. I felt very safe with the horses, and it was a quiet break from the noise and bustle of Santiago. It was followed by a simple but tasty picnic lunch. It was a great way to mix up the holiday activities and i wouldnt hesitate to recommend Tessa, the company and this particular tour.;Fun day out;en;en;en;en;0.9210290827669048;3 hour horse ride just outside town with Tessa as our guide. No long coach trips and within minutes you feel miles away. Tessa is a vibrant, interesting and capable guide. I felt very safe with the horses, and it was a quiet break from the noise and bustle of Santiago. It was followed by a simple but tasty picnic lunch. It was a great way to mix up the holiday activities and i wouldnt hesitate to recommend Tessa, the company and this particular tour.;Step 1: Tourists/advice to others. Step 2: No future gap (descriptive praise). Step 3: No actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
"A beautiful place to go to rest, as cultural heritage it is unmissable. The history of the place is a plus compared to any other vineyard in the area. Likewise, congratulations to all the Hotel staff, also to our guide Mauricio for his excellent disposition and kindness. However, for wine lovers (which in theory should be the audience to whom a tour to a vineyard is directed) the decision NOT to include the iconic wine in any of the tours is totally questionable. Another aspect to improve in terms of the restaurant, although the food is good, it cannot be that they offer a glass of the iconic wine on the menu and arrive with a wine of a different category. Since just moments before we took the tour and they presented the wines to us, we realized that the supposed ""Icon"" was not such, so they nevertheless offered apologies as appropriate. It was practically a trick on the visitors. Review of: Santa Rita Winery Premium Tour Estimado Joaquin, agradecemos desde ya, haber tomado el tiempo para compartir su experiencia, es de suma importancia la opinión de cada uno de nuestros turistas. Apreciamos mucho aquellos reviews donde no conseguimos alcanzar el nivel de experiencia enoturística que estamos acostumbrados a entregar cada día a nuestros clientes. Sin duda, sus comentarios fueron tomados y revisados para mejorar en los puntos mencionados.";It could get better;en;en;en;en;0.7184713270725612;"A beautiful place to go to rest, as cultural heritage it is unmissable. The history of the place is a plus compared to any other vineyard in the area. Likewise, congratulations to all the Hotel staff, also to our guide Mauricio for his excellent disposition and kindness. However, for wine lovers (which in theory should be the audience to whom a tour to a vineyard is directed) the decision NOT to include the iconic wine in any of the tours is totally questionable. Another aspect to improve in terms of the restaurant, although the food is good, it cannot be that they offer a glass of the iconic wine on the menu and arrive with a wine of a different category. Since just moments before we took the tour and they presented the wines to us, we realized that the supposed ""Icon"" was not such, so they nevertheless offered apologies as appropriate. It was practically a trick on the visitors. Review of: Santa Rita Winery Premium Tour Estimado Joaquin, agradecemos desde ya, haber tomado el tiempo para compartir su experiencia, es de suma importancia la opinión de cada uno de nuestros turistas. Apreciamos mucho aquellos reviews donde no conseguimos alcanzar el nivel de experiencia enoturística que estamos acostumbrados a entregar cada día a nuestros clientes. Sin duda, sus comentarios fueron tomados y revisados para mejorar en los puntos mencionados.";Step 1: management. Step 2: yes (explicit gaps in tours and menu). Step 3: yes (concrete changes requested). SUGGESTION;SUGGESTION;ok
Its hard to believe that this Ascensor was built in 1915. The tunnel to the elevator (modern, installed a few years ago) is a engineering marvel. It goes thru solid bedrock. Get off at the top (3rd floor) and enjoy the view. You can then walk down thru the narrow lanes filled with street art. All in all, a good experience. (mind the dog poo, which is all over Valparaiso!);Might be hard to find, but worth it!;en;en;en;en;0.9072850615571992;Its hard to believe that this Ascensor was built in 1915. The tunnel to the elevator (modern, installed a few years ago) is a engineering marvel. It goes thru solid bedrock. Get off at the top (3rd floor) and enjoy the view. You can then walk down thru the narrow lanes filled with street art. All in all, a good experience. (mind the dog poo, which is all over Valparaiso!);Step 1: tourists. Step 2: no future gap. Step 3: no actionable change. NON-SUGGESTION;NON-SUGGESTION;ok
We got a great time in Cajon deo Maipo. Thanks Jaime for this amazing tour. It was snowing and cold, perfect for us who were looking for a winter day. Review of: Santiago: Cajón del Maipo's activities mountain refuge;Amazing day in Cajon del Maipo;en;en;en;en;0.6467243017852483;We got a great time in Cajon deo Maipo. Thanks Jaime for this amazing tour. It was snowing and cold, perfect for us who were looking for a winter day. Review of: Santiago: Cajón del Maipo's activities mountain refuge;Step 1: management (thanks Jaime). Step 2: no future gap (describes experience as perfect). Step 3: no actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
Jhon Pineda and Alex Rodriguez were amazing guides for our full day tour. Alex drove us safely through ever changing weather stopping to see viewpoints and wildlife (even puma!) and Jhon worked enthusiastically with our group to make sure everyone had a fantastic experience, and he had to do it all twice (in English and again in Spanish!). I highly recommend these two for a Patagonia tour! Thank you for your wonderful feedback! We're thrilled to hear that Jhon Pineda and Alex Rodriguez provided an amazing experience during your full day tour. It's great to know that Alex navigated safely through the changing weather and that you had the chance to see stunning viewpoints and wildlife, including a puma! We're also pleased to hear that Jhon's enthusiastic and bilingual guidance enhanced your experience. Your high recommendation means a lot to us, and we hope to welcome you back for more unforgettable adventures in Patagonia. Thank you for choosing us!;Jhon and Alex!;en;en;en;en;0.8551116837589547;Jhon Pineda and Alex Rodriguez were amazing guides for our full day tour. Alex drove us safely through ever changing weather stopping to see viewpoints and wildlife (even puma!) and Jhon worked enthusiastically with our group to make sure everyone had a fantastic experience, and he had to do it all twice (in English and again in Spanish!). I highly recommend these two for a Patagonia tour! Thank you for your wonderful feedback! We're thrilled to hear that Jhon Pineda and Alex Rodriguez provided an amazing experience during your full day tour. It's great to know that Alex navigated safely through the changing weather and that you had the chance to see stunning viewpoints and wildlife, including a puma! We're also pleased to hear that Jhon's enthusiastic and bilingual guidance enhanced your experience. Your high recommendation means a lot to us, and we hope to welcome you back for more unforgettable adventures in Patagonia. Thank you for choosing us!;Step 1: Tourist/tourism advice (recommendation to others). Step 2: No future gap (satisfaction expressed). Step 3: No actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
"My parents and I used ""Indo pro Chile's services last January and it was the best decision we've had. ""Indo pro Chile"" provides tours of maximum 4 people which worked really well for us as we had the opportunity to know more about the history of Santiago and to have a more personalized service. Diego and Mauricio are awesome guides and know exactly how to impress their clients with so many interest facts and history about Santiago and Chile in general. If we have the opportunity to go back to Santiago we will definitely use them again.";Amazing;en;en;en;en;0.8733032992317897;"My parents and I used ""Indo pro Chile's services last January and it was the best decision we've had. ""Indo pro Chile"" provides tours of maximum 4 people which worked really well for us as we had the opportunity to know more about the history of Santiago and to have a more personalized service. Diego and Mauricio are awesome guides and know exactly how to impress their clients with so many interest facts and history about Santiago and Chile in general. If we have the opportunity to go back to Santiago we will definitely use them again.";Step 1: Tourists/advice to others. Step 2: No future gap (satisfaction expressed). Step 3: No actionable change requested. Conclusion: NON-SUGGESTION;NON-SUGGESTION;ok
One of the most beautiful places in Chile. We rented a car and visited the place. I recommend leaving Santiago early (we left at 7:30 am). The road is good, just 7 km of dirt road. Drivers need to be skilled, as on many stretches only one car passes through. Perfect place for a picnic, but take everything, there are no structures on site, just the stunning landscape. Mandatory visit!;Mandatory Visit;en;en;en;en;0.7835057531222351;One of the most beautiful places in Chile. We rented a car and visited the place. I recommend leaving Santiago early (we left at 7:30 am). The road is good, just 7 km of dirt road. Drivers need to be skilled, as on many stretches only one car passes through. Perfect place for a picnic, but take everything, there are no structures on site, just the stunning landscape. Mandatory visit!;Step 1: tourists. Step 2: no future gap (descriptive tips). Step 3: no actionable change for management. NON-SUGGESTION;NON-SUGGESTION;ok
We took this amazing full day tour. It was a very good value. A highlight was the fish market which we reached by tram. Another highlight was the street art. The photo opportunities were endless! Our guide was knowledgeable and provided interesting commentary. If you want a picture of life in Valparaiso, this tour is for you and highly recommended. Review of: Valpo in 1 day: Authentic + Famous! Semi-private walking tour & public transport;Excellent City Tour;en;en;en;en;0.964538992552193;We took this amazing full day tour. It was a very good value. A highlight was the fish market which we reached by tram. Another highlight was the street art. The photo opportunities were endless! Our guide was knowledgeable and provided interesting commentary. If you want a picture of life in Valparaiso, this tour is for you and highly recommended. Review of: Valpo in 1 day: Authentic + Famous! Semi-private walking tour & public transport;Step 1: tourists/advice to others. Step 2: no future gap (praise/compliments). Step 3: no actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
This is a great place to visit as you enter the Valley of the Moon area. It is an interesting area to look at. There is a salt caverns that you can go through though I’d definitely recommend going through it with a guide for safety reasons. Things to know before you go: this cavern is not a good place for people with knee issues or other skeletal issues to try to walk/hike through. You have to lean way over while crouching so as not to hit your head on overhead rocks while also using both hands to brace against the rocks on the side while walking over incline surfaces and trying to hold your flashlight and camera. But if you are agile enough to do all those things it was an interesting 20 minute trek through the cavern. Take lots of water, sunscreen and a hat.;Great place to visit;en;en;en;en;0.8681297494765419;This is a great place to visit as you enter the Valley of the Moon area. It is an interesting area to look at. There is a salt caverns that you can go through though I’d definitely recommend going through it with a guide for safety reasons. Things to know before you go: this cavern is not a good place for people with knee issues or other skeletal issues to try to walk/hike through. You have to lean way over while crouching so as not to hit your head on overhead rocks while also using both hands to brace against the rocks on the side while walking over incline surfaces and trying to hold your flashlight and camera. But if you are agile enough to do all those things it was an interesting 20 minute trek through the cavern. Take lots of water, sunscreen and a hat.;Step 1: tourists. Step 2: no future gap (advice to others). Step 3: no actionable change for management. NON-SUGGESTION;NON-SUGGESTION;ok
"One of the highlights of our trip ! Lynn makes it feel so easy and fun. Can’t even express how grateful we are we got to experience this ! I'm so happy you enjoyed your experience with our horses. I'm very grateful for your kind word!!! A big hug to the ""other"" lands end! haha.";Amazing;en;en;en;en;0.6818186473378259;"One of the highlights of our trip ! Lynn makes it feel so easy and fun. Can’t even express how grateful we are we got to experience this ! I'm so happy you enjoyed your experience with our horses. I'm very grateful for your kind word!!! A big hug to the ""other"" lands end! haha.";Step 1: tourists/management (no direct address). Step 2: no future gap (gratitude/compliments). Step 3: no actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
"We decided to walk rather than take the cable car or funicular. The path we planned to take was closed so we walked along the road for most of the way up. It wound around which made it less steep and gave us many views over the city. It is fairly ""exposed"" so bring water and wear sunblock. It was a great way to spend the morning. We highly recommend walking up Cerro San Cristobal.";Beautiful views;en;en;en;en;0.8596324112155117;"We decided to walk rather than take the cable car or funicular. The path we planned to take was closed so we walked along the road for most of the way up. It wound around which made it less steep and gave us many views over the city. It is fairly ""exposed"" so bring water and wear sunblock. It was a great way to spend the morning. We highly recommend walking up Cerro San Cristobal.";Step 1: tourists. Step 2: no future gap (describes past experience). Step 3: no actionable change for management. NON-SUGGESTION;NON-SUGGESTION;ok
