review_text;title;language;language_detected_context;language_detected_full;language_majority_lang;language_majority_percentage;review_text_preprocessed;razonamiento_corto;etiqueta;estado_etiquetado
"If you enjoy someone explaining the structures and the history around you on your first two days in a new city to get a good feel, this is for you! I do these in almost every big city so I can understand a place better and also because I feel like someone is doing the homework for me! Why wouldn’t you go??? Sergio knew so much about Santiago and answered every question like a pro. ;) very knowledgeable and I can tell he’s serious about his history. Maybe you’ll find some chileno kpop dancers like I did ;) Hello Kelly! Thank you very much for taking the time to leave a review and share your experience with us. We are happy to hear you enjoyed the tour with Sergio, and we will be waiting for you to come join us for more fun and informative Strawberry Tours!";Informative and worthwhile;en;en;en;en;0.8727917799070489;"If you enjoy someone explaining the structures and the history around you on your first two days in a new city to get a good feel, this is for you! I do these in almost every big city so I can understand a place better and also because I feel like someone is doing the homework for me! Why wouldn’t you go??? Sergio knew so much about Santiago and answered every question like a pro. ;) very knowledgeable and I can tell he’s serious about his history. Maybe you’ll find some chileno kpop dancers like I did ;) Hello Kelly! Thank you very much for taking the time to leave a review and share your experience with us. We are happy to hear you enjoyed the tour with Sergio, and we will be waiting for you to come join us for more fun and informative Strawberry Tours!";Step 1: tourists/advice to others. Step 2: no future gap (descriptive/compliment). Step 3: no actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
"We spent 7 days in Santiago and the surrounding areas in mid-November. I had found ChilePrivateTours online and after reading the excellent reviews, I decided to contact the founder/owner Mr Thomas Proussard to ""fill up"" our 7 days there with programs - private tours. From the moment I first contacted Mr Proussard, to the very last day of our stay there, and even after we arrived home, I was very impressed with his great communication, always replying to my emails and/or texts quickly. He put together a fantastic 7-day-long program for us getting an unforgettable overview of Santiago and the surrounding areas (by ""surrounding"" I mean up to 120 km away). From exploring Santiago, to winery visits, an alpakka farm visit, Vina del Mar, Valparaiso, Andes mountain, national parks, Chilean cooking class, everything was expertly put together. During our stay there he (Thomas) was always contactable, and I noticed that he and our guides kept frequent communications regarding anything which could have affected our tours. Since we were there right after the large scale demonstrations/civil uprising took place, it was particularly important to know about these events as they were unfolding (so that we could avoid those areas). Our guides expertly dealt with unexplained complications by always having not just a ""Plan B"", but Plan C, D, E etc. They often emphasized that our safety was their top priority. We had Julio as our guide for 6 days and Jorge for one day. Both were excellent, highly knowledgeable guides, very friendly but professional, always punctual. If there was a 5 minute delay in their arrival because of an accident or heavy traffic, they immediately called and let us know. Even though we were there soon after the demonstrations, we never felt unsafe. In fact, because of the situation there (less tourists), everything was less crowded, no reservations were needed even at the best restaurants. Wine tasting tours felt very private since in one winery we were the only guests. In summary, I feel that we could not have had a better agency the organize these tours for us. I highly recommend them, and will certainly utilize them again when we return to Chile.";Excellent week-long private tour with Chile Private Tours! AAAAA+;en;en;en;en;0.8709921479601883;"We spent 7 days in Santiago and the surrounding areas in mid-November. I had found ChilePrivateTours online and after reading the excellent reviews, I decided to contact the founder/owner Mr Thomas Proussard to ""fill up"" our 7 days there with programs - private tours. From the moment I first contacted Mr Proussard, to the very last day of our stay there, and even after we arrived home, I was very impressed with his great communication, always replying to my emails and/or texts quickly. He put together a fantastic 7-day-long program for us getting an unforgettable overview of Santiago and the surrounding areas (by ""surrounding"" I mean up to 120 km away). From exploring Santiago, to winery visits, an alpakka farm visit, Vina del Mar, Valparaiso, Andes mountain, national parks, Chilean cooking class, everything was expertly put together. During our stay there he (Thomas) was always contactable, and I noticed that he and our guides kept frequent communications regarding anything which could have affected our tours. Since we were there right after the large scale demonstrations/civil uprising took place, it was particularly important to know about these events as they were unfolding (so that we could avoid those areas). Our guides expertly dealt with unexplained complications by always having not just a ""Plan B"", but Plan C, D, E etc. They often emphasized that our safety was their top priority. We had Julio as our guide for 6 days and Jorge for one day. Both were excellent, highly knowledgeable guides, very friendly but professional, always punctual. If there was a 5 minute delay in their arrival because of an accident or heavy traffic, they immediately called and let us know. Even though we were there soon after the demonstrations, we never felt unsafe. In fact, because of the situation there (less tourists), everything was less crowded, no reservations were needed even at the best restaurants. Wine tasting tours felt very private since in one winery we were the only guests. In summary, I feel that we could not have had a better agency the organize these tours for us. I highly recommend them, and will certainly utilize them again when we return to Chile.";Step 1: management. Step 2: no future gap (describes satisfaction with current service). Step 3: no actionable request for change. NON-SUGGESTION;NON-SUGGESTION;ok
Interesting to visit if in Chile for any reason at all. Well worth the time to stop and enjoy shopping.;Shopping center in Santiago;en;en;en;en;1.0;Interesting to visit if in Chile for any reason at all. Well worth the time to stop and enjoy shopping.;Step 1: tourists. Step 2: no. Step 3: no. The review advises other tourists to visit and shop, not requesting changes from management.;NON-SUGGESTION;ok
"Wow what an experience!! Jana and Victor are really great people - warm, friendly, professional, and thoroughly care about you having a good experience and about you in general! I got to ride a wonderful horse and had a very memorable day in the stunning nature. With local cowboys, great guides, secure and well-trained horses - and of course a couple of dogs! Even though my time in Santiago is limited I hope to be able to do it again, if not then this is for sure top of the list next time I return. Some organisational things were also very handy, like being picked up from just outside my door - and the lunch, Chilean empanadas, was tasty. Make sure to wear jeans or something similar, however the saddles were typical Chilean style and comfortable to sit in for hours! It is worth the trip even just to see the horse culture/nature/or meet the great people alone. All three combined made it certainly something I will remember :) I highly recommend!!! Dear Lina, what an amazing riding tour with you. We hope to see you again soon - to go for another riding tour into the andes with ""casanova"" :-) I hope you are enjoying your time in Chile! See you soon! You are a very special person with a super smile that makes everyday a happy day! Best wishes from Santiago, Jana";Horseriding in the Andes, just outside Santiago!;en;en;en;en;0.9117927086033274;"Wow what an experience!! Jana and Victor are really great people - warm, friendly, professional, and thoroughly care about you having a good experience and about you in general! I got to ride a wonderful horse and had a very memorable day in the stunning nature. With local cowboys, great guides, secure and well-trained horses - and of course a couple of dogs! Even though my time in Santiago is limited I hope to be able to do it again, if not then this is for sure top of the list next time I return. Some organisational things were also very handy, like being picked up from just outside my door - and the lunch, Chilean empanadas, was tasty. Make sure to wear jeans or something similar, however the saddles were typical Chilean style and comfortable to sit in for hours! It is worth the trip even just to see the horse culture/nature/or meet the great people alone. All three combined made it certainly something I will remember :) I highly recommend!!! Dear Lina, what an amazing riding tour with you. We hope to see you again soon - to go for another riding tour into the andes with ""casanova"" :-) I hope you are enjoying your time in Chile! See you soon! You are a very special person with a super smile that makes everyday a happy day! Best wishes from Santiago, Jana";Step 1: Tourists (main text excludes direct management address). Step 2: No future gap (desires expressed without actionable requests). Step 3: No concrete change requested. NON-SUGGESTION;NON-SUGGESTION;ok
Although a cemetery it very different to our Australian cemeteries and thus interesting. Some graves over 100 years old.;A local attraction.;en;en;en;en;1.0;Although a cemetery it very different to our Australian cemeteries and thus interesting. Some graves over 100 years old.;Step 1: Tourists/advice to others. Step 2: No future gap (descriptive comparison). Step 3: No actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
Had heard that there was an original Moai from Rapa Nui (Easter Island), so that was why I visited. It is outside the Fonck Museum and is 3 metres high. The rock that produces 'alcoholic beverages' was also fascinating. Inside is a series of interesting displays of Rapa Nui and early Chilean history and culture. About $5AUD entry. Well worth a visit.;Interesting museum of history and culture of Rapa Nui and Chile;en;en;en;en;0.9594595344866212;Had heard that there was an original Moai from Rapa Nui (Easter Island), so that was why I visited. It is outside the Fonck Museum and is 3 metres high. The rock that produces 'alcoholic beverages' was also fascinating. Inside is a series of interesting displays of Rapa Nui and early Chilean history and culture. About $5AUD entry. Well worth a visit.;Step 1: tourists. Step 2: no. Step 3: no. The review describes the experience and recommends it positively without requesting changes to management.;NON-SUGGESTION;ok
Guide very prepared. We were lucky to go with an amazing group that made the experience even better. Thank you all.;Amazing;en;en;en;en;0.7000002114354197;Guide very prepared. We were lucky to go with an amazing group that made the experience even better. Thank you all.;Step 1: management (gracias a todos). Step 2: no future gap (comentarios positivos). Step 3: no actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
"Take at least two hours to see it. It shows a very complete story of Chile's dictatorship from the coup in 1973 until it ended. Use the audio guide and take your time seeing the videos and documents. After that watch ""No"", the movie.";Very good;en;en;en;en;0.8900984823615191;"Take at least two hours to see it. It shows a very complete story of Chile's dictatorship from the coup in 1973 until it ended. Use the audio guide and take your time seeing the videos and documents. After that watch ""No"", the movie.";Step 1: tourists. Step 2: no future gap. Step 3: no actionable change. NON-SUGGESTION (advice to other tourists).;NON-SUGGESTION;ok
Awesome! A passionate family business making on the best white wines (sauvignon blanc & gris, riesling) of Chile! Also their Pinot Noir and Syrah are truly delicious. They offer a vertical tasting that is quite unique, as far as I know only Errazuriz offers this as well in Chile. The tour is very nice with lots of time to explain all details. Afterwards don't forget to get some ribs at el sauce in the same village. I recommend to detour a bit and visit this lovely place. Besides the winery you also can stay with casa marin in one of their cabins in the vineyard, even better!;One of the best wineries of Chile!;en;en;en;en;0.8342544693131982;Awesome! A passionate family business making on the best white wines (sauvignon blanc & gris, riesling) of Chile! Also their Pinot Noir and Syrah are truly delicious. They offer a vertical tasting that is quite unique, as far as I know only Errazuriz offers this as well in Chile. The tour is very nice with lots of time to explain all details. Afterwards don't forget to get some ribs at el sauce in the same village. I recommend to detour a bit and visit this lovely place. Besides the winery you also can stay with casa marin in one of their cabins in the vineyard, even better!;Step 1: Tourists/advice to others. Step 2: No future gap (describes features, not desires). Step 3: No actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
"My husband is very knowledgeable about astronomy, so we opted for this instead of Space Obs which sounded like it would be more basic. We had a few uncertainties before our stargazing evening, so hopefully my notes will help clarify. We were worried that we weren't going to a dark place, because the location (according to other reviewers) is at Jorge's home. Fear not. Jorge does not live in town. We drove for at least ten minutes. He also has a lot of property (I think) and he's built a fenced-in observatory area for the tours. It's professional and plenty dark. We also wondered whether his telescopes would already be set on particular objects or if we would have to wait for him to find them. This part was actually amazing. I honestly didn't think it was possible for someone to find all of these things in the sky so quickly without some kind of help and a clock drive. But Jorge can find stuff in seconds. It's incredible. Then while the group is looking at one object, he'll be using a second telescope to find something else. One of the advantages of this approach is that he can use his BIG telescopes for just about everything. Rather than needing one telescope for each object, we could use the same huge telescope multiple times. So why only four stars. If I could break down the review, the viewing gets five stars easily. However, I think the ""astronomy course"" could be improved. There was a disconnect between what we learned versus what we saw. It would have been great to get information about what we were actually seeing in the sky. For instance, there was no discussion about what a nebula is or what an optical double star is. I'd love to have known, for example, why the Magellanic clouds look like clouds. I know other reviewers have said that too much information is provided. And I think he's devoted about the right amount of time to it. I just think different information should be covered. Having said all that, I would definitely love to do another tour with Jorge. Hopefully I make it back to San Pedro sometime in the future!";Great - would do again;en;en;en;en;0.9571659182121528;"My husband is very knowledgeable about astronomy, so we opted for this instead of Space Obs which sounded like it would be more basic. We had a few uncertainties before our stargazing evening, so hopefully my notes will help clarify. We were worried that we weren't going to a dark place, because the location (according to other reviewers) is at Jorge's home. Fear not. Jorge does not live in town. We drove for at least ten minutes. He also has a lot of property (I think) and he's built a fenced-in observatory area for the tours. It's professional and plenty dark. We also wondered whether his telescopes would already be set on particular objects or if we would have to wait for him to find them. This part was actually amazing. I honestly didn't think it was possible for someone to find all of these things in the sky so quickly without some kind of help and a clock drive. But Jorge can find stuff in seconds. It's incredible. Then while the group is looking at one object, he'll be using a second telescope to find something else. One of the advantages of this approach is that he can use his BIG telescopes for just about everything. Rather than needing one telescope for each object, we could use the same huge telescope multiple times. So why only four stars. If I could break down the review, the viewing gets five stars easily. However, I think the ""astronomy course"" could be improved. There was a disconnect between what we learned versus what we saw. It would have been great to get information about what we were actually seeing in the sky. For instance, there was no discussion about what a nebula is or what an optical double star is. I'd love to have known, for example, why the Magellanic clouds look like clouds. I know other reviewers have said that too much information is provided. And I think he's devoted about the right amount of time to it. I just think different information should be covered. Having said all that, I would definitely love to do another tour with Jorge. Hopefully I make it back to San Pedro sometime in the future!";Step 1: Management. Step 2: Yes (wishes for course content improvement). Step 3: Yes (specific educational adjustments possible). SUGGESTION;SUGGESTION;ok
We took a boat to visit the lake and as soon as you have left the dock you feel intoxicated with the color of the lake, the vegetation and the mountains round it. The energy coming from the nature is very strong is like you were feeling the native that lived there before.;What beautiful place;en;en;en;en;1.0;We took a boat to visit the lake and as soon as you have left the dock you feel intoxicated with the color of the lake, the vegetation and the mountains round it. The energy coming from the nature is very strong is like you were feeling the native that lived there before.;Step 1: tourists. Step 2: no future gap. Step 3: not actionable. NON-SUGGESTION;NON-SUGGESTION;ok
We are Australians living in Chile & organised a catch-up with friends who were only in the area for a day. We chose to take them the the Kingston Family Winery & do the tour & lunch. Best decision ever!!! Everything was perfect, right from the initial contact with Eliana the lunch & the tour. I emailed to ask qusstions & had responses within minutes. On the day due to poor navigation on my part we ended up being an hour late. I rang to let them know & Daniel couldn't have been more gracious. Nothing was a problem. I highly.recommend doing the luch & wine tasting as the pairing was fantastic. The chocolate dessert with the 2012 Syruh, exceptional. Daniel was very knowledgeable & great company. We didn't try 1 wine we didn't like & bought 6 bottles to take home. If you are looking to visit a small, boutique winery with the full personal touch, don't miss here. Annette, thank you so much for coming to visit us and for your kind words. We're so happy to hear you enjoyed the lunch and wine pairing and that you were able to take some wines home with you! Daniel sends his greetings, he had a great time showing you the winery and getting to know your group, and we all hope to see you back again soon.;Just Beautiful;en;en;en;en;0.9218417417026892;We are Australians living in Chile & organised a catch-up with friends who were only in the area for a day. We chose to take them the the Kingston Family Winery & do the tour & lunch. Best decision ever!!! Everything was perfect, right from the initial contact with Eliana the lunch & the tour. I emailed to ask qusstions & had responses within minutes. On the day due to poor navigation on my part we ended up being an hour late. I rang to let them know & Daniel couldn't have been more gracious. Nothing was a problem. I highly.recommend doing the luch & wine tasting as the pairing was fantastic. The chocolate dessert with the 2012 Syruh, exceptional. Daniel was very knowledgeable & great company. We didn't try 1 wine we didn't like & bought 6 bottles to take home. If you are looking to visit a small, boutique winery with the full personal touch, don't miss here. Annette, thank you so much for coming to visit us and for your kind words. We're so happy to hear you enjoyed the lunch and wine pairing and that you were able to take some wines home with you! Daniel sends his greetings, he had a great time showing you the winery and getting to know your group, and we all hope to see you back again soon.;Step 1: management (direct feedback to staff/management). Step 2: no future gap (descriptive praise/compliments). Step 3: no actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
It worth the Paine to trek too see the 3 towers, the 3 days I was trekking here was the most incredible views I have seen in my life and our G Adventure guides were amazing.;What a incredible day of trekking;en;en;en;en;0.9000001207289612;It worth the Paine to trek too see the 3 towers, the 3 days I was trekking here was the most incredible views I have seen in my life and our G Adventure guides were amazing.;Step 1: Tourist describing experience for others. Step 2: No gap between current and desired state (only praise). Step 3: No actionable request for management. NON-SUGGESTION;NON-SUGGESTION;ok
Excellent experience! With Carlos and Hector!! Very professional and attentive. The landscapes are wonderful, nature never ceases to amaze us;Beautiful experience Tour Huilo Huilo;en;en;en;en;0.7627163666151643;Excellent experience! With Carlos and Hector!! Very professional and attentive. The landscapes are wonderful, nature never ceases to amaze us;Step 1: tourists/staff (not management). Step 2: no future gap (praise only). Step 3: no actionable request. NON-SUGGESTION;NON-SUGGESTION;ok
We got as close as we could by trekking from the Paine Grande lodge (which we accessed with the boat leaving Pudeto). It was an intense walk because of the very high winds on that day. However it was sunny and the views were stunning. I must mention that the food at the Paine Grande Lodge was more than ordinary and fairly expensive but we only stopped in for a quick bite before our hike. The trail gives you great views of Lago Grey and at a certain point you start getting nice views of the glacier. After about 3 hours of walking at a quick pace you can get the refugio grey which has a few rooms with bunks and shared bathrooms and showers. I was told by a hiker that the food was better here than at the lodge Paine Grande. I think you can also get close to the glacier by taking a boat ride on Lago Grey which leaves near hosteria Lago Grey. Well worth the trip however the glacier isn't as impressive as Perito Moreno.;Must see in Torres del Paine;en;en;en;en;0.8556702460183947;We got as close as we could by trekking from the Paine Grande lodge (which we accessed with the boat leaving Pudeto). It was an intense walk because of the very high winds on that day. However it was sunny and the views were stunning. I must mention that the food at the Paine Grande Lodge was more than ordinary and fairly expensive but we only stopped in for a quick bite before our hike. The trail gives you great views of Lago Grey and at a certain point you start getting nice views of the glacier. After about 3 hours of walking at a quick pace you can get the refugio grey which has a few rooms with bunks and shared bathrooms and showers. I was told by a hiker that the food was better here than at the lodge Paine Grande. I think you can also get close to the glacier by taking a boat ride on Lago Grey which leaves near hosteria Lago Grey. Well worth the trip however the glacier isn't as impressive as Perito Moreno.;Step 1: Tourists. Step 2: No future gap (descriptions/comparisons). Step 3: No actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
Tour rich in culture and history, even more with the pair of Nacho and Chile guides, who are too much and have a lot of knowledge! Review of: Valparaiso Port and Vina del Mar Full-Day Tour from Santiago Muchas gracias por su review. Nos alegra que disfrutará de nuestro tour con el guía Nacho y su conocimiento.;Good tour to meet;en;en;en;en;0.6989023792795698;Tour rich in culture and history, even more with the pair of Nacho and Chile guides, who are too much and have a lot of knowledge! Review of: Valparaiso Port and Vina del Mar Full-Day Tour from Santiago Muchas gracias por su review. Nos alegra que disfrutará de nuestro tour con el guía Nacho y su conocimiento.;Step 1: Tourists (no direct address to management). Step 2: No future gap (descriptive praise). Step 3: No actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
Took the offbeat santiago tour, our guide was wonderful and had a lot of great, local stories and a passion for displaying santiago. Went a lot of places I would have never gone to, really got a great feel for the city and culture.;Great local tour;en;en;en;en;0.6562594312740503;Took the offbeat santiago tour, our guide was wonderful and had a lot of great, local stories and a passion for displaying santiago. Went a lot of places I would have never gone to, really got a great feel for the city and culture.;Step 1: tourists. Step 2: no. Step 3: no. The review is a descriptive compliment about the tour's value and guide quality without requesting changes.;NON-SUGGESTION;ok
We were very well conducted by Andrés and Hans. Nice and providing a lot of tourist information. Safe and quiet walk. Review of: Cajon del Maipo;Safe and quiet walk.;en;en;en;en;0.7353246365788528;We were very well conducted by Andrés and Hans. Nice and providing a lot of tourist information. Safe and quiet walk. Review of: Cajon del Maipo;Step 1: management (praising staff). Step 2: no future gap (satisfaction). Step 3: no actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
This tour was very well organized and orchestrated. The communication before the event was excellent. We were added to a WhatsApp group where all updates were shared, right down to “we will be at your hotel in 5 minutes”. We loved seeing and learning so much about Vina Del Mar and Valparaiso. Our tour guide, Nacho, was amazing!! He was so knowledgeable and entertaining. He taught us a lot and kept us laughing. We thoroughly enjoyed our day, and give big kudos to Nacho and our excellent driver, José!! The tour was great experience! Review of: Valparaiso Port and Vina del Mar Full-Day Tour from Santiago For us communication is very important. Thats is why we remind all our tourist to please download WhatsApp. This way you can have a great experience of clear information.;A day well spent!;en;en;en;en;0.8616706697722113;This tour was very well organized and orchestrated. The communication before the event was excellent. We were added to a WhatsApp group where all updates were shared, right down to “we will be at your hotel in 5 minutes”. We loved seeing and learning so much about Vina Del Mar and Valparaiso. Our tour guide, Nacho, was amazing!! He was so knowledgeable and entertaining. He taught us a lot and kept us laughing. We thoroughly enjoyed our day, and give big kudos to Nacho and our excellent driver, José!! The tour was great experience! Review of: Valparaiso Port and Vina del Mar Full-Day Tour from Santiago For us communication is very important. Thats is why we remind all our tourist to please download WhatsApp. This way you can have a great experience of clear information.;Step 1: tourists/advice to others. Step 2: no future gap (praise/experience). Step 3: no actionable change for management. NON-SUGGESTION;NON-SUGGESTION;ok
