review_text;title;language;language_detected_context;language_detected_full;language_majority_lang;language_majority_percentage;review_text_preprocessed;razonamiento_corto;etiqueta;estado_etiquetado
Inevitable para conocer la isla Navarino! Felipe es un guia talentoso! Everyone should do this visit when comming to Navarino and before starting a trekking, it gives you essential knowledge on the nature you have around you !;Inevitable!;en;en;en;en;0.8169039028424435;Inevitable para conocer la isla Navarino! Felipe es un guia talentoso! Everyone should do this visit when comming to Navarino and before starting a trekking, it gives you essential knowledge on the nature you have around you !;Step 1: tourists (advising other visitors). Step 2: no future gap expressed beyond personal experience. Step 3: advice to third parties, not actionable for management. NON-SUGGESTION;NON-SUGGESTION;ok
A must-do day trip if you are in Santiago. Our tour guide was friendly and included some really fun facts of Valparaiso and Vina Del Mar. It was great to see it all in one day, if we would have done this on our own we would have missed so many hidden gems to see. The winery was charming and the wines were good. We didn't get an actual wine tasting it was more glasses of white and red. When I went inside I saw they had more options on tastings that cost $$ if you like wine I would suggest adding that so you can taste more varieties. Review of: Best of Valparaiso - Vina del Mar and Casablanca Valley Tour;Good day trip;en;en;en;en;0.8467308489717104;A must-do day trip if you are in Santiago. Our tour guide was friendly and included some really fun facts of Valparaiso and Vina Del Mar. It was great to see it all in one day, if we would have done this on our own we would have missed so many hidden gems to see. The winery was charming and the wines were good. We didn't get an actual wine tasting it was more glasses of white and red. When I went inside I saw they had more options on tastings that cost $$ if you like wine I would suggest adding that so you can taste more varieties. Review of: Best of Valparaiso - Vina del Mar and Casablanca Valley Tour;Step 1: tourists/management. Step 2: future gap (current offers basic tastings, desires more varied options). Step 3: actionable (specific suggestion to add $$ wine tasting varieties). SUGGESTION;SUGGESTION;ok
"Compared to the views in the Valley of the Moon itself, it is not impressive. The main advantage of the location is that you don’t have to climb anywhere for a long and tedious time; you arrived by car and are immediately at the observation deck :) since the visit is included in the entrance ticket to the Valley, it makes sense to visit!";One of the observation points in the Valley of the Moon;en;en;en;en;0.9473686197262094;"Compared to the views in the Valley of the Moon itself, it is not impressive. The main advantage of the location is that you don’t have to climb anywhere for a long and tedious time; you arrived by car and are immediately at the observation deck :) since the visit is included in the entrance ticket to the Valley, it makes sense to visit!";Step 1: personal experience/advice to others (non-management). Step 2: describes current aspects without expressing dissatisfaction gap. Step 3: no actionable change requested for management's intervention.;NON-SUGGESTION;ok
The guide from HecTour Services was outstanding. The private tour was extremely informative, fun and full of photos. Our guide new the perfect places to capture the best photos on our day trip, a delicious spot for lunch and navigated the hills and winding streets like a pro. We knew we were in good hands for the day and learned so much about Valparaiso and Vina del Mar. If you are looking for a great guide, you won't be disappointed with HecTour Services. We would highly recommend HecTours for anyone looking for a guided Chilean tour, whether it be hiking, skiing or being a tourist for the day!;The BEST tour of our trip!;en;en;en;en;0.8525718973584099;The guide from HecTour Services was outstanding. The private tour was extremely informative, fun and full of photos. Our guide new the perfect places to capture the best photos on our day trip, a delicious spot for lunch and navigated the hills and winding streets like a pro. We knew we were in good hands for the day and learned so much about Valparaiso and Vina del Mar. If you are looking for a great guide, you won't be disappointed with HecTour Services. We would highly recommend HecTours for anyone looking for a guided Chilean tour, whether it be hiking, skiing or being a tourist for the day!;Step 1: tourist/tourism service (compliments). Step 2: no future gap (satisfaction/endorsement only). Step 3: no actionable change requested. [Non-suggestion];NON-SUGGESTION;ok
The Colchagua Wine Route is the main reason the visit the region. World class vineyards in a beautiful area. yeas you do need to pay for tastings at the Vineyards but they are good value for money & you get good insights to the vineyard & the region during the tastings. It is also easy to catch Taxi's between the vineyards or organise a driver from the day. Colchagua isn't the place where you would want to be the designated driver!;Vino;en;en;en;en;0.9225587269813952;The Colchagua Wine Route is the main reason the visit the region. World class vineyards in a beautiful area. yeas you do need to pay for tastings at the Vineyards but they are good value for money & you get good insights to the vineyard & the region during the tastings. It is also easy to catch Taxi's between the vineyards or organise a driver from the day. Colchagua isn't the place where you would want to be the designated driver!;Step 1: Tourist addressing third parties/tips. Step 2: No explicit gap between current state and desired change. Step 3: Advice to other tourists is not actionable for management. NON-SUGGESTION;NON-SUGGESTION;ok
Great service Punctuality Great agency and very friendly and attentive guide. Company would Gave everything right with the ride, even with the bad weather, they adjusted so q we can enjoy.;Puerto Varas Tour;en;en;en;en;0.8811912254818605;Great service Punctuality Great agency and very friendly and attentive guide. Company would Gave everything right with the ride, even with the bad weather, they adjusted so q we can enjoy.;Step 1: Tourists/mangement. Step 2: Future gap/yes (desire for more adjustments). Step 3: Actionable (specific suggestions on ride service improvements). SUGGESTION;SUGGESTION;ok
Went with the public bus, which leaves from La Serena at the corner between Francisco de Aguirre and Matta to Punta Chorros at 8:30 am (9,000 CLP round trip). There we payed 10,000 CLP for the bus ride and I think it was around 1,000 - 2,000 CLP for Conaf which makes the trip much cheaper than going on one of the tours offered around La Serena (~35,000 CLP). We left the mainland snd already shortly after we saw a group of at least 20-30 dolphins swimming close to our boat and jumping out of the water. They were putting on a show just like in sea world but in their natural environment and completely voluntarily... It was a magical experience!! After landing on Isla Damas we got a short introduction by someone from Conaf who told us that 80% of all Humboldt penguins live in the three islands that comprise the Reserva Nacional Pingüinos de Humboldt. We walked around the island for about one hour and took some pictures of the cactae and the rest of the flora (no wildlife though) before we went back into the boat again. Passing by Isla Chorros we saw hundreds of birds nesting and many penguins along with some seals and sea lions. We were told that people can only get off the boat at Isla Damas because they don't want to disturb the animals on the other islands, what I can fully understand since Isla Damas was already pretty crowded with tourists. I don't want that to happen to the other islands as well. Back on the mainland we had another hour left before our bus picked us up at 3:30pm towards La Serena. We had lunch there at one of the food stalls which was mediocre... better bring your own food;Lots of Wildlife;en;en;en;en;0.9218743794488136;Went with the public bus, which leaves from La Serena at the corner between Francisco de Aguirre and Matta to Punta Chorros at 8:30 am (9,000 CLP round trip). There we payed 10,000 CLP for the bus ride and I think it was around 1,000 - 2,000 CLP for Conaf which makes the trip much cheaper than going on one of the tours offered around La Serena (~35,000 CLP). We left the mainland snd already shortly after we saw a group of at least 20-30 dolphins swimming close to our boat and jumping out of the water. They were putting on a show just like in sea world but in their natural environment and completely voluntarily... It was a magical experience!! After landing on Isla Damas we got a short introduction by someone from Conaf who told us that 80% of all Humboldt penguins live in the three islands that comprise the Reserva Nacional Pingüinos de Humboldt. We walked around the island for about one hour and took some pictures of the cactae and the rest of the flora (no wildlife though) before we went back into the boat again. Passing by Isla Chorros we saw hundreds of birds nesting and many penguins along with some seals and sea lions. We were told that people can only get off the boat at Isla Damas because they don't want to disturb the animals on the other islands, what I can fully understand since Isla Damas was already pretty crowded with tourists. I don't want that to happen to the other islands as well. Back on the mainland we had another hour left before our bus picked us up at 3:30pm towards La Serena. We had lunch there at one of the food stalls which was mediocre... better bring your own food;Step 1: tourists/management (describes personal experience without addressing administration). Step 2: future gap/no (expresses desires about overcrowding/flavor but not as actionable requests). Step 3: no (lacks concrete change proposals for management to implement). NON-SUGGESTION;NON-SUGGESTION;ok
My wife and I signed up for two tours with the company, the little wine bus and the Maipo Valley for wine lovers. We ended up being the only customers so we had two amazing private tours! Both were fantastic. Felipe was our driver and Cristian was our tour guide. Both spoke amazing English, had worked at wineries in the area, and were incredibly knowledgeable about wine. Everything exceeded our expectations. We went on tours with other providers while in Santiago but the service here was the best. Felipe and Cristian were waiting inside the lobby of our hotel to make sure we were prepared for the full-day excursions. On other tours, the van barely stopped at the curb and we had to hop on quickly. Felipe stocked the van with plenty of water so we could hydrate between wineries. He also had wine and glasses in the van us in case we wanted to enjoy vino between locations. Both trips included intimate meals with locals in the area (an artist/bakery owner and a shop owner). It was great to have conversations with someone outside of Santiago to get a different perspective on Chilean life. Felipe was so thoughtful that when I casually mentioned I like craft beer on the first tour he planned a quick stop at a craft brewery for the second day! Hello again Shane! How nice and rewarding to read that you had a great time. Thy so much for your comments and rating. We really appreciate that you liked the intimate contact with locals and had the opportunity to get a different perspective on Chilean life. I’ll congratulate Felipe and Cristian on your behalf. Thanks again and kind regards , Juan;Amazing Experience! I cannot recommend strongly enough;en;en;en;en;0.9576156180186512;My wife and I signed up for two tours with the company, the little wine bus and the Maipo Valley for wine lovers. We ended up being the only customers so we had two amazing private tours! Both were fantastic. Felipe was our driver and Cristian was our tour guide. Both spoke amazing English, had worked at wineries in the area, and were incredibly knowledgeable about wine. Everything exceeded our expectations. We went on tours with other providers while in Santiago but the service here was the best. Felipe and Cristian were waiting inside the lobby of our hotel to make sure we were prepared for the full-day excursions. On other tours, the van barely stopped at the curb and we had to hop on quickly. Felipe stocked the van with plenty of water so we could hydrate between wineries. He also had wine and glasses in the van us in case we wanted to enjoy vino between locations. Both trips included intimate meals with locals in the area (an artist/bakery owner and a shop owner). It was great to have conversations with someone outside of Santiago to get a different perspective on Chilean life. Felipe was so thoughtful that when I casually mentioned I like craft beer on the first tour he planned a quick stop at a craft brewery for the second day! Hello again Shane! How nice and rewarding to read that you had a great time. Thy so much for your comments and rating. We really appreciate that you liked the intimate contact with locals and had the opportunity to get a different perspective on Chilean life. I’ll congratulate Felipe and Cristian on your behalf. Thanks again and kind regards , Juan;"Step 1: tourists/management (no direct address). Step 2: no future gap mentioned; all aspects praised. Step 3: no concrete actionable change requested by the tourist. [Non-suggestion].";NON-SUGGESTION;ok
Wonderful places and very friendly guides, delicious food and super complete service, we were satisfied;Full kindness;en;en;en;en;0.6666670188160921;Wonderful places and very friendly guides, delicious food and super complete service, we were satisfied;Step 1: Tourist describes personal feelings/treasures without addressing management. Step 2: Only past experiences (satisfaction) with no expressed gap between current state and desired future. Step 3: No actionable or concrete request for improvement by management.;NON-SUGGESTION;ok
"This is a big business winery with tours running on Latin time. Wines were tasty and the tour was informative. These wines are available in the US. Dear LDavidMarquet, It""s was a pleasure for us to receive you at Veramonte winery and thank you to take your time and give us your opinion. Always we are looking for give you the best experience in Casona Veramonte! Best regards,";Did an organized tour;en;en;en;en;0.8761795802207984;"This is a big business winery with tours running on Latin time. Wines were tasty and the tour was informative. These wines are available in the US. Dear LDavidMarquet, It""s was a pleasure for us to receive you at Veramonte winery and thank you to take your time and give us your opinion. Always we are looking for give you the best experience in Casona Veramonte! Best regards,";Step 1: tourist/management (ignores management response). Step 2: no future gap (descriptive praise only). Step 3: no actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
We had a great experience. It is highly recommended!. The tour guide was very informative and friendly.;Excellent tour;en;en;en;en;0.7333336269876193;We had a great experience. It is highly recommended!. The tour guide was very informative and friendly.;Step 1: Tourists/management (impersonal feedback). Step 2: No future gap (no request for change). Step 3: Not actionable (no concrete improvement suggestion). Non-suggestion.;NON-SUGGESTION;ok
It was a wonderful day. We enjoyed all the places we visited and all the experiences we had. Frank was a great guide.;Santiago to Valparaiso;en;en;en;en;0.5250004200019887;It was a wonderful day. We enjoyed all the places we visited and all the experiences we had. Frank was a great guide.;Step 1: tourists/management (no direct address). Step 2: no future gap (descriptive satisfaction). Step 3: no actionable request (vague praise). NON-SUGGESTION;NON-SUGGESTION;ok
"We took the tour here and are so glad we did! Our guide was excellent. The grounds, vineyard, courtyard and restaurant is beautiful. We didn’t go to the museum but enjoyed the wine tour. The cellar was very expansive and holds some of their most prized wines. Be sure to stop here if you’re in the Buin area. Thank you for your comments; we are very pleased to hear that you had a good time visiting #SantaRita.";Excellent historical wine tour;en;en;en;en;0.9596773881896168;"We took the tour here and are so glad we did! Our guide was excellent. The grounds, vineyard, courtyard and restaurant is beautiful. We didn’t go to the museum but enjoyed the wine tour. The cellar was very expansive and holds some of their most prized wines. Be sure to stop here if you’re in the Buin area. Thank you for your comments; we are very pleased to hear that you had a good time visiting #SantaRita.";Step 1: tourists/advice for others (not management). Step 2: no future gap or improvement requested. Step 3: actionable only as advice to peers, not for management changes.;NON-SUGGESTION;ok
Valentina was the most amazing tour guide. We’ve been to 5-6 other wine regions in the world and her tour was the best balance of new information and simplified explanations. She figured out our wine palate early on and catered to it during and after the tour. Highly recommend Valentina and this vineyard in general!;10/10 recommend;en;en;en;en;0.9583332158772552;Valentina was the most amazing tour guide. We’ve been to 5-6 other wine regions in the world and her tour was the best balance of new information and simplified explanations. She figured out our wine palate early on and catered to it during and after the tour. Highly recommend Valentina and this vineyard in general!;Step 1: Valentina addresses her personal experience with the tour guide (not management). Step 2: She praises aspects of the tour without expressing a desired change in service quality or operations. Step 3: Her recommendation targets other tourists, not management adjustments. NON-SUGGESTION;NON-SUGGESTION;ok
Everything was perfect in general, from the moment we bought the tour until the very end of it. The tour guides (Hector and Leonardo) were very friendly and always eager and willing to explain or answer our questions. The view from the volcano is just breathtaking. I would do it again for sure. Dear friends, thank you very much for your comment and preference! For us it was a pleasure to meet you, see you in a next adventure!;A Wonderful Experience;en;en;en;en;0.8671538862101116;Everything was perfect in general, from the moment we bought the tour until the very end of it. The tour guides (Hector and Leonardo) were very friendly and always eager and willing to explain or answer our questions. The view from the volcano is just breathtaking. I would do it again for sure. Dear friends, thank you very much for your comment and preference! For us it was a pleasure to meet you, see you in a next adventure!;Step 1: Tourist talking about their experience (not management). Step 2: Expresses no gap between current service and desired future state (only positives). Step 3: No actionable change requested by management. NON-SUGGESTION.;NON-SUGGESTION;ok
there are two guides: english and spanish one! So great. i had the english guide Franko. he was very motivating and explained all what you wanna know!;Super guide Franko;en;en;en;en;0.798800423174482;there are two guides: english and spanish one! So great. i had the english guide Franko. he was very motivating and explained all what you wanna know!;Step 1: tourists/management (implied via 'you' but not direct address). Step 2: no future gap (positive experience stated). Step 3: no actionable request. NON-SUGGESTION;NON-SUGGESTION;ok
Certainly worth a visit to these two wonderful murals in a school that was donated to Chillán by the Government of Mexico after the big 1939 earthquake when the city was devastated. The school is actually still in operation, but you can visit the murals anyway. They are very powerful works, and it was helpful to have the English pamphlet provided by the two staff in the (large) room. It was not possible to take photos, I discovered, only after I had started to do so. (Strange that there was no obvious sign to this effect and strange anyway that photographs were not permitted. The reason is not clear to me.) I'm not sure I'd travel to Chillán to see these, but you should certainly see them if you are there.;Great murals;en;en;en;en;0.9179685970969348;Certainly worth a visit to these two wonderful murals in a school that was donated to Chillán by the Government of Mexico after the big 1939 earthquake when the city was devastated. The school is actually still in operation, but you can visit the murals anyway. They are very powerful works, and it was helpful to have the English pamphlet provided by the two staff in the (large) room. It was not possible to take photos, I discovered, only after I had started to do so. (Strange that there was no obvious sign to this effect and strange anyway that photographs were not permitted. The reason is not clear to me.) I'm not sure I'd travel to Chillán to see these, but you should certainly see them if you are there.;Step 1: tourist/personal experience. Step 2: no explicit desired future state (complaints about lack of signs but not a request for change). Step 3: observation without actionable demand to management. [No suggestion].;NON-SUGGESTION;ok
"Outstanding day - Pre-dawn pick-up from our accommodation; breakfast in a lovely little lodge overlooked by Los Chicos Malos (great name!); a bouncy 4x4 trek up the foothills to the volcanically-heated pools for a couple of hours idyllic soaking; all rounded off with a delicious bbq with Pisco and Chilean wine. Also an unexpected visit to The Casa de Chocolate for some lovely ice cream, coffee and chocolate. The pools were quiet and we were able to be on our own which was a bonus for my teenager! The mountains and scenery are breathtaking and humbling - though the evidence of changing climate is troubling. My 14 y.o. daughter and I loved every minute of this very special day and were well looked after by the friendly, English speaking (my Spanish is poor) and knowledgeable guides. Fabulous experience which we both highly recommend… Only one caution (definitely not a complaint!) - we got back to Santiago later than expected (maybe 1 1/2 hours). Not a problem for us, but maybe safer not to book anything for that evening. Thank you to everyone involved. Review of: Santiago: Cajón del Maipo, Hot Springs, Waterfall & Chilean BBQ";Excellent! Memorable and special day with lovely people.;en;en;en;en;0.8732785426630605;"Outstanding day - Pre-dawn pick-up from our accommodation; breakfast in a lovely little lodge overlooked by Los Chicos Malos (great name!); a bouncy 4x4 trek up the foothills to the volcanically-heated pools for a couple of hours idyllic soaking; all rounded off with a delicious bbq with Pisco and Chilean wine. Also an unexpected visit to The Casa de Chocolate for some lovely ice cream, coffee and chocolate. The pools were quiet and we were able to be on our own which was a bonus for my teenager! The mountains and scenery are breathtaking and humbling - though the evidence of changing climate is troubling. My 14 y.o. daughter and I loved every minute of this very special day and were well looked after by the friendly, English speaking (my Spanish is poor) and knowledgeable guides. Fabulous experience which we both highly recommend… Only one caution (definitely not a complaint!) - we got back to Santiago later than expected (maybe 1 1/2 hours). Not a problem for us, but maybe safer not to book anything for that evening. Thank you to everyone involved. Review of: Santiago: Cajón del Maipo, Hot Springs, Waterfall & Chilean BBQ";"Step 1: Tourists/management (no direct address). Step 2: No future gap expressed; it's advice to others about timing, not a wish for service improvement. Step 3: Not actionable for management—vague recommendation. NON-SUGGESTION";NON-SUGGESTION;ok
La Chascona allows you to navigate Pablo Neruda's house on your own, with an Audio guide. The guide is good, providing a very personal portrait of Neruda and the role he played in Chile.;Understanding why Pablo Neruda is a big deal;en;en;en;en;0.8253964733218778;La Chascona allows you to navigate Pablo Neruda's house on your own, with an Audio guide. The guide is good, providing a very personal portrait of Neruda and the role he played in Chile.;Step 1: tourism/service. Step 2: future gap/no. Step 3: actionable/no. NON-SUGGESTION;NON-SUGGESTION;ok
