review_text;title;language;language_detected_context;language_detected_full;language_majority_lang;language_majority_percentage;review_text_preprocessed;razonamiento_corto;etiqueta;estado_etiquetado
We like to people watch and this is a great place to see and be seen. The traffic is awful especially in late after noon;Fun to visit!!;en;en;en;en;0.7083336786672209;We like to people watch and this is a great place to see and be seen. The traffic is awful especially in late after noon;Step 1: management (complaint about service). Step 2: no future gap (only describes current issue). Step 3: not actionable (no request for change). NON-SUGGESTION;NON-SUGGESTION;ok
It was a unique experience with friendly and responsible trained staff. It was very easy to contact them answer the request very quickly definitely very economical for the experience and the experience of making a flight that you will remember of x life grateful to be able to celebrate my birthday with you;My Best Birthday Gift;en;en;en;en;0.7431198505265849;It was a unique experience with friendly and responsible trained staff. It was very easy to contact them answer the request very quickly definitely very economical for the experience and the experience of making a flight that you will remember of x life grateful to be able to celebrate my birthday with you;Step 1: Tourist (not management). Step 2: No future gap (describes positive aspects without expressing a desire for change). Step 3: No actionable request. NON-SUGGESTION;NON-SUGGESTION;ok
the Guide Rodrigo is great! the beaches of the Pacific Ocean are perfect! the restaurant he takes us, in the most empty hours, excellent!;Beaches of the Pacific Ocean;en;en;en;en;0.7777779810937517;the Guide Rodrigo is great! the beaches of the Pacific Ocean are perfect! the restaurant he takes us, in the most empty hours, excellent!;Step 1: tourists. Step 2: no future gap. Step 3: not actionable. The review is descriptive praise without requests for management action.;NON-SUGGESTION;ok
"The tour itself was pretty good. The guide was knowledgeable with adequate English. The park is the must see & best approached from a stay in Puerto Natales.. We were picked up just after 7am but since we were back by 4, surely you could make the start & finish an hour later, rather than getting started so early. Secondly it's absurd to run a tour to the Milodon caves & the National park without including the admissions - what would you do if someone didn't have the 25,000 pesos to get into the National park? Leave them at the gate?. Be honest, passengers should have the Chilean equivalent of about $42 each US in cash to fully participate in this tour. We would still have taken the tour - but we wouldn't have been worrying whether we has enough cash left for dinner. Review of: Full Day Torres Del Paine Thank you for sharing your feedback! We're glad to hear that you enjoyed the tour and the beauty of the park. We appreciate your suggestions regarding the start time; we're always looking for ways to improve our guests' experience. We apologize for any inconvenience regarding the entrance fees. We'll take your observation into account to be clearer in our future communications about additional costs. We hope that despite these details, you had a memorable experience. Thank you for choosing us, and we hope to see you again!";A couple of suggestions;en;en;en;en;0.8872055854340031;"The tour itself was pretty good. The guide was knowledgeable with adequate English. The park is the must see & best approached from a stay in Puerto Natales.. We were picked up just after 7am but since we were back by 4, surely you could make the start & finish an hour later, rather than getting started so early. Secondly it's absurd to run a tour to the Milodon caves & the National park without including the admissions - what would you do if someone didn't have the 25,000 pesos to get into the National park? Leave them at the gate?. Be honest, passengers should have the Chilean equivalent of about $42 each US in cash to fully participate in this tour. We would still have taken the tour - but we wouldn't have been worrying whether we has enough cash left for dinner. Review of: Full Day Torres Del Paine Thank you for sharing your feedback! We're glad to hear that you enjoyed the tour and the beauty of the park. We appreciate your suggestions regarding the start time; we're always looking for ways to improve our guests' experience. We apologize for any inconvenience regarding the entrance fees. We'll take your observation into account to be clearer in our future communications about additional costs. We hope that despite these details, you had a memorable experience. Thank you for choosing us, and we hope to see you again!";Step 1: management. Step 2: future gap (start time, admission fees). Step 3: actionable (adjust start times, include fees, clarify costs). SUGGESTION;SUGGESTION;ok
An fantastic tour A lot of interesting information presented in an easy and good way. A lot of different vines, all of them were of supe good quality. The guide Steve was amazing he arranged thing, made the group feels like we know each others for a long time. He also made an introduction before each vineyard so we know what to expect and ask for. Review of: Maipo Valley Wine Tour with 4 vineyards from Santiago.;Super good vins and an amazing guide;en;en;en;en;0.8283708567325968;An fantastic tour A lot of interesting information presented in an easy and good way. A lot of different vines, all of them were of supe good quality. The guide Steve was amazing he arranged thing, made the group feels like we know each others for a long time. He also made an introduction before each vineyard so we know what to expect and ask for. Review of: Maipo Valley Wine Tour with 4 vineyards from Santiago.;Step 1: Tourist/tourism. Step 2: No future gap (descriptive praise). Step 3: No actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
Hands down the best day of our vacation! We learned so much from Tom and loved the care and planning that went into this tour. Our schedules meant we did the Maipo Valley tour, but we'll definitely be back for Tom's other tours on our next visit. He's the perfect host and created a lovely educational experience but also the perfect sense of camaraderie among tour group members to make this the best tour we did all week.;Favorite day in Chile!;en;en;en;en;0.9474113640804956;Hands down the best day of our vacation! We learned so much from Tom and loved the care and planning that went into this tour. Our schedules meant we did the Maipo Valley tour, but we'll definitely be back for Tom's other tours on our next visit. He's the perfect host and created a lovely educational experience but also the perfect sense of camaraderie among tour group members to make this the best tour we did all week.;Step 1: Management (implied via praise for Tom's role). Step 2: No future gap (satisfaction/compliment). Step 3: No actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
a two hour visit is worth it! you get a real view of the surroundings of the mine and you get an slight idea of what they might have been feeling...;Needs some revamping but the place is very impressive;en;en;en;en;0.9687497532973248;a two hour visit is worth it! you get a real view of the surroundings of the mine and you get an slight idea of what they might have been feeling...;Step 1: tourists. Step 2: no future gap (descriptive experience). Step 3: no actionable change. NON-SUGGESTION;NON-SUGGESTION;ok
My friends and I had a really good time at the winery. Our host’s name is Leo and he’s very friendly and knowledgeable. The place is beautiful and the wine tasting experience was great. I would definitely recommend it and would like to go back.;Great experience;en;en;en;en;0.8627521780842875;My friends and I had a really good time at the winery. Our host’s name is Leo and he’s very friendly and knowledgeable. The place is beautiful and the wine tasting experience was great. I would definitely recommend it and would like to go back.;Step 1: tourists. Step 2: no future gap. Step 3: no actionable change. NON-SUGGESTION;NON-SUGGESTION;ok
My family and I did a week long tour in January, and the ages of our group ranged from 1 to 65. Andres was very helpful pre arrival, customizing our entire tour and ensuring that all details were planned out. We were extremely impressed with the quality of the tour. We started with 2 days in Santiago exploring the parks and the historical side of the city, and both Isabel and Javier were very knowledgeable and passionate about the city. Two days in the wine region of Casablanca and Leyda Valley were well enjoyed, followed by some stunning biking in the Andes, capped off with a hike on our final day of the tour. The staff all made us feel so welcome in Chile, and were informative the entire trip. Lunches were absolutely delicious, with home cooked meals brought along each day, and we enjoyed picnics at some beautiful points overlooking valleys, and mountains. We really appreciated that Andres and Ines were able to customize the tour to accommodate our entire group, as we were traveling with young children, and everything turned out really well. Everyone in our group raved about the trip and we toasted with some tasty Chilean wine on our last evening, to a successful biking trip. I highly recommend booking a tour with them- we hope to be back again one day!;Incredible Company- Highly Recommended;en;en;en;en;0.9730010991530672;My family and I did a week long tour in January, and the ages of our group ranged from 1 to 65. Andres was very helpful pre arrival, customizing our entire tour and ensuring that all details were planned out. We were extremely impressed with the quality of the tour. We started with 2 days in Santiago exploring the parks and the historical side of the city, and both Isabel and Javier were very knowledgeable and passionate about the city. Two days in the wine region of Casablanca and Leyda Valley were well enjoyed, followed by some stunning biking in the Andes, capped off with a hike on our final day of the tour. The staff all made us feel so welcome in Chile, and were informative the entire trip. Lunches were absolutely delicious, with home cooked meals brought along each day, and we enjoyed picnics at some beautiful points overlooking valleys, and mountains. We really appreciated that Andres and Ines were able to customize the tour to accommodate our entire group, as we were traveling with young children, and everything turned out really well. Everyone in our group raved about the trip and we toasted with some tasty Chilean wine on our last evening, to a successful biking trip. I highly recommend booking a tour with them- we hope to be back again one day!;Step 1: Tourists/management (implied via recommendation). Step 2: No future gap (satisfaction with customization and service). Step 3: No actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
Everything organized and good service, clean bathrooms, hydration points and sunscreen for visitors would be missing Hola! Muchas gracias por dejarnos su comentario. Nos alegra saber que disfrutaron. Saludos!;Excellent;en;en;en;en;0.8571502714980634;Everything organized and good service, clean bathrooms, hydration points and sunscreen for visitors would be missing Hola! Muchas gracias por dejarnos su comentario. Nos alegra saber que disfrutaron. Saludos!;Step 1: Management. Step 2: Future gap. Step 3: Actionable. SUGGESTION due to explicit request for service improvement.;SUGGESTION;ok
360 degree views of Santiago and stunning views. Price to take the elevator is a little steep but we opted to pay anyway. Glad we did.;Great Views;en;en;en;en;1.0;360 degree views of Santiago and stunning views. Price to take the elevator is a little steep but we opted to pay anyway. Glad we did.;Step 1: tourists. Step 2: no future gap (describes past experience). Step 3: no actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
We did the ancestral Atacama tour and it was a unique and incredible experience. We highly recommend the tour for those who want to understand a little more of the culture and flavors of the place.;Ancestral Atacama;en;en;en;en;0.8525328820976721;We did the ancestral Atacama tour and it was a unique and incredible experience. We highly recommend the tour for those who want to understand a little more of the culture and flavors of the place.;Step 1: tourists. Step 2: no future gap. Step 3: no actionable change. NON-SUGGESTION (advice to others, not management request).;NON-SUGGESTION;ok
AMEI!,I will recommend to all this tour agencies,when Voltaren to Chile I will definitely do the tours with Conect!;AMEI!;es;en;en;en;0.6956527324700686;AMEI!,I will recommend to all this tour agencies,when Voltaren to Chile I will definitely do the tours with Conect!;Step 1: Tourists/advice to others. Step 2: No future gap. Step 3: Not actionable for management. Conclusion: NON-SUGGESTION (advice to other tourists).;NON-SUGGESTION;ok
We were with the whole family walking through some incredible places and the service of the guide and driver was excellent!!! Very good!!!;Walk;en;en;en;en;0.8651686324573881;We were with the whole family walking through some incredible places and the service of the guide and driver was excellent!!! Very good!!!;Step 1: Tourists (describing experience). Step 2: No future gap (praise only). Step 3: No actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
Super polite driver, friendly and helpful. I forgot my cell phone in the car and they quickly came back to return me.. Review of: Private Transfer between Santiago and the Airport;Great choice;en;en;en;en;1.0;Super polite driver, friendly and helpful. I forgot my cell phone in the car and they quickly came back to return me.. Review of: Private Transfer between Santiago and the Airport;Step 1: Tourist talking to service (driver). Step 2: No gap between current experience and desired change (compliment on helpfulness). Step 3: No actionable request for management intervention. NON-SUGGESTION;NON-SUGGESTION;ok
What a fabulous place! The water falls were amazing! And the gorgeous emerald green water was incredible! Nice easy walk through lovely greenery to get to the falls. Great backdrop with the volcano in the distance.;Nature at its Best!;en;en;en;en;0.9166668222721484;What a fabulous place! The water falls were amazing! And the gorgeous emerald green water was incredible! Nice easy walk through lovely greenery to get to the falls. Great backdrop with the volcano in the distance.;Step 1: Tourist describing experience for others. Step 2: No desire for change (only praise). Step 3: No actionable request for management. NON-SUGGESTION;NON-SUGGESTION;ok
Franco was a great guide. Very funny and good historical overview of Santiago (and Chile). The tour is close to 4 hours (with a half hour snack break) - so be prepared. The last 1/4 of the tour is spent mostly on showing restaurants/bars in barrio Bella vista - which wasn’t as enjoyable for me. But the rest was great and very interesting. Highly recommend.;Excellent!!;en;en;en;en;0.8046875775038186;Franco was a great guide. Very funny and good historical overview of Santiago (and Chile). The tour is close to 4 hours (with a half hour snack break) - so be prepared. The last 1/4 of the tour is spent mostly on showing restaurants/bars in barrio Bella vista - which wasn’t as enjoyable for me. But the rest was great and very interesting. Highly recommend.;Step 1: Tourists/talking to others. Step 2: No future gap (describes personal preference). Step 3: Not actionable for management. NON-SUGGESTION;NON-SUGGESTION;ok
An excellent panorama both as a couple and as a family, we went to the waterfall of the amanda guided animas, it was very friendly, entertaining and dynamic in the tour.;Hike to the waterfall of the animas;en;en;en;en;0.9122807865133388;An excellent panorama both as a couple and as a family, we went to the waterfall of the amanda guided animas, it was very friendly, entertaining and dynamic in the tour.;Step 1: tourists. Step 2: no. Step 3: no. NON-SUGGESTION;NON-SUGGESTION;ok
If you want to get close to a glacier without having to hike for hours, this is your thing then. Within Torres del Paine National Park, you can walk across a gravel beach to get to a boat that will drive you to the glacier front. While on the way, you pass icebergs that float on the lake, and you learn a little bit about the area and about the glacier's current state and how quickly it is receding. We were told it loses around 100 metres PER YEAR on average!!! So, in other words, if you want to see it, don't delay for much longer!!!;Nice and easy way to get to the calving front of a glacier;en;en;en;en;0.7645089601782796;If you want to get close to a glacier without having to hike for hours, this is your thing then. Within Torres del Paine National Park, you can walk across a gravel beach to get to a boat that will drive you to the glacier front. While on the way, you pass icebergs that float on the lake, and you learn a little bit about the area and about the glacier's current state and how quickly it is receding. We were told it loses around 100 metres PER YEAR on average!!! So, in other words, if you want to see it, don't delay for much longer!!!;Step 1: tourists. Step 2: no future gap. Step 3: no actionable change. NON-SUGGESTION (advice to other tourists).;NON-SUGGESTION;ok
We went there at sunset and the light is just amazing. Just make sure you arrive at the Miradors early enough - it might get pretty crowded. We hired a car and could not have done any better.;Great place to see!;en;en;en;en;1.0;We went there at sunset and the light is just amazing. Just make sure you arrive at the Miradors early enough - it might get pretty crowded. We hired a car and could not have done any better.;Step 1: tourists/advice to others. Step 2: no future gap (advice is to tourists). Step 3: not actionable to management. NON-SUGGESTION;NON-SUGGESTION;ok
I have booked my trip with WWT in Uyuni, Bolivia and have spent 3 days and 2 nights in this incredible place that everyone should experience at least once in their lifetime. I have read so many horror stories about cars breaking down, poor driving skills, bad food, so talked to a few agencies prior commiting to do this trip with WWT. And it was the best decision ever - our driver was very skilled, very knowledgable, amazing cook, and when it comes to personality, the nicest person ever. I was the only vegetarian on board, yet he ensured I always had something to eat, and saying that, we never went hungry, even enjoyed a bottle of wine on our first night. Me and my fellow travellers wanted the tour to end in San Pedro de Atacama, and at the time of our visit the nearest border was closed. And this is where our guide stood out - he was checking on the situation daily, keeping us informed and always giving us options to choose from (what do we want to see, do, etc.). One of my fellow travellers developed symptoms of altitude sickness. He was extremely caring, patient and dealt with the situation with all due responsibility. On our last night he drove for 30 mins. so he could make a phone call with the office and check on the border situation. The following morning, he would make a 60km deroute and took us to the next available border crossing in Ollague where he organised for a bus connection to San Pedro. Last, but not least, he should be awarded special thanks for his photography skills :-) So thank you, WWT, I not only had the best time ever, but also made friends for life!;Spectacular trip;en;en;en;en;0.9101011991364848;I have booked my trip with WWT in Uyuni, Bolivia and have spent 3 days and 2 nights in this incredible place that everyone should experience at least once in their lifetime. I have read so many horror stories about cars breaking down, poor driving skills, bad food, so talked to a few agencies prior commiting to do this trip with WWT. And it was the best decision ever - our driver was very skilled, very knowledgable, amazing cook, and when it comes to personality, the nicest person ever. I was the only vegetarian on board, yet he ensured I always had something to eat, and saying that, we never went hungry, even enjoyed a bottle of wine on our first night. Me and my fellow travellers wanted the tour to end in San Pedro de Atacama, and at the time of our visit the nearest border was closed. And this is where our guide stood out - he was checking on the situation daily, keeping us informed and always giving us options to choose from (what do we want to see, do, etc.). One of my fellow travellers developed symptoms of altitude sickness. He was extremely caring, patient and dealt with the situation with all due responsibility. On our last night he drove for 30 mins. so he could make a phone call with the office and check on the border situation. The following morning, he would make a 60km deroute and took us to the next available border crossing in Ollague where he organised for a bus connection to San Pedro. Last, but not least, he should be awarded special thanks for his photography skills :-) So thank you, WWT, I not only had the best time ever, but also made friends for life!;Step 1: management. Step 2: no future gap (describes positive actions taken). Step 3: no actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
"Do not miss this fabulous experience. I hadn't gone riding in 60 years and they make you feel safe, and competent and cared for. the scenery is extraordinary. they make you lunch with is superb -- fresh, delicious, beautifully served. You become part of their family. You can ride, hike or fish; there is something for everyone here. a perfect spot for all ages, with wonderful accommodations. The views will take your breath away. But mostly, you will know you had an authentic patagonian experience. Thank you very much for writing and describe your fantastic experience, is just what we want to convey and that anyone who does not know how to ride can achieve , with all the possible security. Receive a big hug from Agroturismo Estancia Mercedes team !";estancia mercedes;en;en;en;en;0.7879108898910006;"Do not miss this fabulous experience. I hadn't gone riding in 60 years and they make you feel safe, and competent and cared for. the scenery is extraordinary. they make you lunch with is superb -- fresh, delicious, beautifully served. You become part of their family. You can ride, hike or fish; there is something for everyone here. a perfect spot for all ages, with wonderful accommodations. The views will take your breath away. But mostly, you will know you had an authentic patagonian experience. Thank you very much for writing and describe your fantastic experience, is just what we want to convey and that anyone who does not know how to ride can achieve , with all the possible security. Receive a big hug from Agroturismo Estancia Mercedes team !";Step 1: management. Step 2: no future gap. Step 3: no actionable change. NON-SUGGESTION;NON-SUGGESTION;ok
