review_text;title;language;language_detected_context;language_detected_full;language_majority_lang;language_majority_percentage;review_text_preprocessed;razonamiento_corto;etiqueta;estado_etiquetado
Amazing river, really scenic really good guides and equipment. Unforgettable experience I highly recommend it Review of: Half-Day Small-Group Rafting Experience in Petrohué River Thank you very much for your comment! We really apreciate it , hope to see you some day soon Regards;Amazing experience;en;en;en;en;0.6142940632902931;Amazing river, really scenic really good guides and equipment. Unforgettable experience I highly recommend it Review of: Half-Day Small-Group Rafting Experience in Petrohué River Thank you very much for your comment! We really apreciate it , hope to see you some day soon Regards;Step 1: Tourist talking about personal experience with others. Step 2: No expressed gap between current service and desired future state—only praise and recommendation. Step 3: Recommendation to other tourists is not actionable by management for improvement. NON-SUGGESTION;NON-SUGGESTION;ok
I needed a sweater to wear on my way back to the USA. The Pueblo artesanal hand knitted goods are colorful and made from natural wool.;Hand Knitted Sweaters;en;en;en;en;0.8253968237823858;I needed a sweater to wear on my way back to the USA. The Pueblo artesanal hand knitted goods are colorful and made from natural wool.;Step 1: tourist/experience description. Step 2: no explicit desire for change (only personal need noted). Step 3: not actionable for management during their stay. NON-SUGGESTION;NON-SUGGESTION;ok
This was a great experience! From the first moment it was very well organized, blankets, snack and drinks were provided and the English speaking guide Rodrigo was visibly very passionate! First we got some needed insight into what we were going to see, then a naked eye observation and then the telescopes. My favourite was seeing the rings of Saturn and a twinkling star! Thanks guys!;Amazing experience;en;en;en;en;0.9130435662239694;This was a great experience! From the first moment it was very well organized, blankets, snack and drinks were provided and the English speaking guide Rodrigo was visibly very passionate! First we got some needed insight into what we were going to see, then a naked eye observation and then the telescopes. My favourite was seeing the rings of Saturn and a twinkling star! Thanks guys!;Step 1: personal experience/compliment toward service/staff. Step 2: descriptive enjoyment without requesting changes. Step 3: no concrete action or improvement suggested. [Positive feedback with no actionable gaps];NON-SUGGESTION;ok
Great bilingual guide, great organization, really personal touch from this boutique agency. This is the third time I’ve had them organize a day trip for my visitors. They are really great at tailoring a trip to meet your requests! We took an amazing drive up to Portillo, worth a visit even in summer because of the beautiful lagoon and the spectacular mountains. At their recommendation, on the way, we visited the Von Siebenthal boutique vineyard and were treated to a tour of this beautiful property. It was a treat to hear the owner’s very personal and passionate take on the production of fine wines. Next, lunch at an amazing French restaurant hidden in the Aconcagua valley, Le Maison de France, (also at their recommendation). Finally up to Portillo itself. A full day trip with no rushing. Hi HP! Thank you so much for your kind words! We are so happy you had a great time with us at Portillo with our guide Gaston!! Till the next trip :-). Warm regards, Suzanne.;Day trip to Portillo in summer;en;en;en;en;0.9379562280148072;Great bilingual guide, great organization, really personal touch from this boutique agency. This is the third time I’ve had them organize a day trip for my visitors. They are really great at tailoring a trip to meet your requests! We took an amazing drive up to Portillo, worth a visit even in summer because of the beautiful lagoon and the spectacular mountains. At their recommendation, on the way, we visited the Von Siebenthal boutique vineyard and were treated to a tour of this beautiful property. It was a treat to hear the owner’s very personal and passionate take on the production of fine wines. Next, lunch at an amazing French restaurant hidden in the Aconcagua valley, Le Maison de France, (also at their recommendation). Finally up to Portillo itself. A full day trip with no rushing. Hi HP! Thank you so much for your kind words! We are so happy you had a great time with us at Portillo with our guide Gaston!! Till the next trip :-). Warm regards, Suzanne.;Step 1: tourists/management (praises personal touch but no direct address). Step 2: future gap/no (only positive descriptions of current experience without expressing a desired change). Step 3: actionable/no. NON-SUGGESTION;NON-SUGGESTION;ok
I really enjoyed the tours with We Love Chile, the guides were wonderful, the after-sales service girls, Sara and Viviane, I highly recommend them! Oi We Lover. Ficamos muito felizes que tenha gostado da sua viagem! Agradecemos pelo feedback e por destacar o trabalho da nossa equipe. Sempre que precisar, estaremos à disposição! Até a próxima! ❤️;Chile Trip;en;en;en;en;0.6712363157648834;I really enjoyed the tours with We Love Chile, the guides were wonderful, the after-sales service girls, Sara and Viviane, I highly recommend them! Oi We Lover. Ficamos muito felizes que tenha gostado da sua viagem! Agradecemos pelo feedback e por destacar o trabalho da nossa equipe. Sempre que precisar, estaremos à disposição! Até a próxima! ❤️;Step 1: tourist/tourist-facing observations (no direct address to management). Step 2: describes satisfaction and praise without expressing a gap between current service and desired change. Step 3: no actionable request for concrete improvement from the management's side. NON-SUGGESTION.;NON-SUGGESTION;ok
We had a great day with chef Carolina in Valparaiso! First we bought the ingredients on the local market. Then we had lots of fun during preparing our Chilean dinner. The group was nice :-);Great Cooking Class;en;en;en;en;0.800000347682826;We had a great day with chef Carolina in Valparaiso! First we bought the ingredients on the local market. Then we had lots of fun during preparing our Chilean dinner. The group was nice :-);Step 1: tourist/personal experience (no direct address to management). Step 2: describes positive enjoyment without expressing desire for changes. Step 3: lacks actionable request for improvement. NON-SUGGESTION;NON-SUGGESTION;ok
Before ending our Chile trip, we spent one day in Valparaiso to take some pics due to its famous colorful street! Every house, every street was so colorful and looked like art. It was easily to get lost coz all the street was full of color and art, which made you keep walking and walking. Then finally not know where I am! But we liked such relaxing feeling in such colorful place! We ought to spend one more day to explore Valparaiso! One day is too short!;Unforgettable day;en;en;en;en;0.8780313138630396;Before ending our Chile trip, we spent one day in Valparaiso to take some pics due to its famous colorful street! Every house, every street was so colorful and looked like art. It was easily to get lost coz all the street was full of color and art, which made you keep walking and walking. Then finally not know where I am! But we liked such relaxing feeling in such colorful place! We ought to spend one more day to explore Valparaiso! One day is too short!;"Step 1: tourists/management. Step 2: [no future gap]. Step 3: [actionable/no; no change management could implement based on their experience]. NON-SUGGESTION";NON-SUGGESTION;ok
The easiest way to go high. One is dropped off at about 5,250 and the summit is 5,604m. Need a few high hikes to acclimatize beforehand. Dress for real cold, can be very windy! Wonderful views into Bolivia, Argentina, observatories in the area including the 66 radio telescopes of ALMA in the distance.;Exhilarating;en;en;en;en;0.9080106711533013;The easiest way to go high. One is dropped off at about 5,250 and the summit is 5,604m. Need a few high hikes to acclimatize beforehand. Dress for real cold, can be very windy! Wonderful views into Bolivia, Argentina, observatories in the area including the 66 radio telescopes of ALMA in the distance.;Step 1: addressing fellow tourists/advice. Step 2: no explicit gap in desired future state toward management. Step 3: advice for preparation isn’t actionable by management. NON-SUGGESTION;NON-SUGGESTION;ok
Our first view of the desert was the hour and a quarter drive from Calama to San Pedro de Atacama and it was stunning. There’s a wind farm not too far from Calama and then expanses of sand that range in tones of tan until it becomes grayer as you proceed east. Then you get marvelous views of the Andes which seem to have a pinkish cast no matter what time of day. There are also stretches with no vegetation to speak of to parts with tufty yellowish plants. Definitely a 10+;Incredible landscape!;en;en;en;en;0.9623657573802284;Our first view of the desert was the hour and a quarter drive from Calama to San Pedro de Atacama and it was stunning. There’s a wind farm not too far from Calama and then expanses of sand that range in tones of tan until it becomes grayer as you proceed east. Then you get marvelous views of the Andes which seem to have a pinkish cast no matter what time of day. There are also stretches with no vegetation to speak of to parts with tufty yellowish plants. Definitely a 10+;Step 1: towards other tourists (not management). Step 2: no explicit gap between current state and desired improvement (only descriptive praise). Step 3: no actionable change request from management perspective. NON-SUGGESTION.;NON-SUGGESTION;ok
"I never forgot my visit of the mine 45 years ago, It is just as awesome now. The mine has been in operation for 100 + years, but later this year, the operation will start going underground. The visit is free, but you must have a reservation as there is only ONE bus per day. You first stop at the old miners' town, (uninhabited since 2007) ; it would have been interesting to learn a bit more about the living conditions... I doubt they were as idyllic as they want you to believe! You also learn about the mining operation and then visit the actual sight: it is the largest open-air copper mine in the world. Make sure you wear shoes (no sandals allowed) and long sleeves. If you travel with children, ask about the age limit. At the end of the free visit, as ""payment"", be generous to the children's health clinic the mine sponsors.";Unique and breathtaking sight;en;en;en;en;1.0;"I never forgot my visit of the mine 45 years ago, It is just as awesome now. The mine has been in operation for 100 + years, but later this year, the operation will start going underground. The visit is free, but you must have a reservation as there is only ONE bus per day. You first stop at the old miners' town, (uninhabited since 2007) ; it would have been interesting to learn a bit more about the living conditions... I doubt they were as idyllic as they want you to believe! You also learn about the mining operation and then visit the actual sight: it is the largest open-air copper mine in the world. Make sure you wear shoes (no sandals allowed) and long sleeves. If you travel with children, ask about the age limit. At the end of the free visit, as ""payment"", be generous to the children's health clinic the mine sponsors.";Step 1: tourists/management (describing personal experiences). Step 2: future gap/no (expressing personal desires but not framing them as explicit wishes for change). Step 3: no (no concrete actionable request toward management’s operations). NON-SUGGESTION;NON-SUGGESTION;ok
My husband and I decided to go here per suggestion from our hotel Hotel TerraVina. (Lovely) Anyhow we arrived to a beautiful establishment & had a wonderful refreshing rose. From there we did a fun and educating tour with another great couple from Brazil. Our guide was awesome and I at this very moment can not remember his name. I feel terrible. After the tour we went downstairs to a cool cellar style room to make our wine. It was really fun putting together the perfect concoction of wine to bottle. My husband and I were laughing at each other bc we took it so seriously. We came up with our favorite, bottled it, corked it, sealed it, labeled it and took a photo! We look forward to discovering what we made with friends one evening. Thank you MontGras. We had a great time!;Blended, corked, sealed & labeled!;en;en;en;en;0.8750002374458599;My husband and I decided to go here per suggestion from our hotel Hotel TerraVina. (Lovely) Anyhow we arrived to a beautiful establishment & had a wonderful refreshing rose. From there we did a fun and educating tour with another great couple from Brazil. Our guide was awesome and I at this very moment can not remember his name. I feel terrible. After the tour we went downstairs to a cool cellar style room to make our wine. It was really fun putting together the perfect concoction of wine to bottle. My husband and I were laughing at each other bc we took it so seriously. We came up with our favorite, bottled it, corked it, sealed it, labeled it and took a photo! We look forward to discovering what we made with friends one evening. Thank you MontGras. We had a great time!;Step 1: tourists/management. Step 2: no future gap (expressions are experiences, not desires). Step 3: no actionable change requested by management. NON-SUGGESTION;NON-SUGGESTION;ok
This is truly amazing experience!! Domaso is passionate about the stars and his contagious energy for learning about the stars will rub off on you. From the moment you arrive you’ll be fascinated with the sky above though many powerful telescopes. This is a MUST do while in Santiago!! Darren Small Chicago, USA. Review of: Explore the Stars Sunset and Wine Observatory Tour from Santiago Thanks so much Darren! What a fun evening of stargazing and wine. So glad you enjoyed yourselves. Hopefully you'll be back in Chile someday for more exploring and adventures! Best regards, Sean;Absolutely amazing!;en;en;en;en;0.90196035900185;This is truly amazing experience!! Domaso is passionate about the stars and his contagious energy for learning about the stars will rub off on you. From the moment you arrive you’ll be fascinated with the sky above though many powerful telescopes. This is a MUST do while in Santiago!! Darren Small Chicago, USA. Review of: Explore the Stars Sunset and Wine Observatory Tour from Santiago Thanks so much Darren! What a fun evening of stargazing and wine. So glad you enjoyed yourselves. Hopefully you'll be back in Chile someday for more exploring and adventures! Best regards, Sean;Step 1: Tourists/mangement (general praise). Step 2: No future gap (descriptive positivity). Step 3: Not actionable to management. NON-SUGGESTION;NON-SUGGESTION;ok
If you visit Santiago ,Chile with Samba Tour you are in for a good time. The service is good, the cars are safe and the tour guides are professional and very friendly . The tours are a great way to see some areas outside of the city, wineries (Concha y Toro) or other wonders of nature (like Embalse del Yeso.). You will see they always put the client first and try to show you the beauty of Chile! Dear Oana, thank you so much we are very happy because of your amazing experiece with us.;When In Chile Travel Good with Samba Tour;en;en;en;en;0.9485421639869832;If you visit Santiago ,Chile with Samba Tour you are in for a good time. The service is good, the cars are safe and the tour guides are professional and very friendly . The tours are a great way to see some areas outside of the city, wineries (Concha y Toro) or other wonders of nature (like Embalse del Yeso.). You will see they always put the client first and try to show you the beauty of Chile! Dear Oana, thank you so much we are very happy because of your amazing experiece with us.;"Step 1: tourists/management (implied via service description). Step 2: no gap between current experience and desired future state; only praise exists. Step 3: no concrete actionable change requested. NON-SUGGESTION";NON-SUGGESTION;ok
Juan is a wonderful person, he is a person of solutions, helping with every need. We went to Montes Winery and through Santiago.;I return here with the certainty of being well advised and supported.;en;en;en;en;1.0;Juan is a wonderful person, he is a person of solutions, helping with every need. We went to Montes Winery and through Santiago.;Step 1: [tourists/management]. Step 2: no future gap/no desired change indicated. Step 3: no actionable suggestion. [No explicit request to management for improvements present].;NON-SUGGESTION;ok
This museum has an excellent collection of Pre-columbian art and it is well laid out on three levels in a beautiful building in the heart of Santiago. Various groups from Chile, from those living in the Atacama desert to those in the far south are represented. Also, they have nice collection of other artifacts from South and Central America. We were lucky because when we arrived at the museum just before an English language tour of the Chilean section was beginning. If you are interested in history, highly recommend this museum. Also the museum has a nice restaurant, on the ground floor, which serves a very nice lunch. Very popular with the locals.;excellent collection of Pre-columbian art;en;en;en;en;0.9958677377984784;This museum has an excellent collection of Pre-columbian art and it is well laid out on three levels in a beautiful building in the heart of Santiago. Various groups from Chile, from those living in the Atacama desert to those in the far south are represented. Also, they have nice collection of other artifacts from South and Central America. We were lucky because when we arrived at the museum just before an English language tour of the Chilean section was beginning. If you are interested in history, highly recommend this museum. Also the museum has a nice restaurant, on the ground floor, which serves a very nice lunch. Very popular with the locals.;Step 1: towards no specific recipient (personal experience). Step 2: states preferences/recommendations without expressing a desired future state gap. Step 3: lacks actionable change request. NON-SUGGESTION;NON-SUGGESTION;ok
We traveled with a family, a couple and 2 children aged 6 and 10 and both of us and they ⁇ all the rides very much and we did not have any difficulty regarding the altitude ( we limited the rides to 3500m as suggested). Guides have extensive knowledge, explain local features, history, and some legends. The gastronomic part delighted me to bring some of the local cuisine and give a more charm to the tour. The care of adding some differentials like relaxation in the puritama thermas was approved by everyone. The tours that the children liked the most were visiting the Lhamas, seeing the flamingos (Atacama Salar), and the astronomical tour. As a tip I advise to bring warm clothes especially gloves and shoes with adequate heating for the astronomical tour that is held at night (if you go in winter).;Approved by the whole family;en;en;en;en;0.8898128092098625;We traveled with a family, a couple and 2 children aged 6 and 10 and both of us and they ⁇ all the rides very much and we did not have any difficulty regarding the altitude ( we limited the rides to 3500m as suggested). Guides have extensive knowledge, explain local features, history, and some legends. The gastronomic part delighted me to bring some of the local cuisine and give a more charm to the tour. The care of adding some differentials like relaxation in the puritama thermas was approved by everyone. The tours that the children liked the most were visiting the Lhamas, seeing the flamingos (Atacama Salar), and the astronomical tour. As a tip I advise to bring warm clothes especially gloves and shoes with adequate heating for the astronomical tour that is held at night (if you go in winter).;Step 1: tourists/management (no explicit address). Step 2: no future gap between current experience and desire for change mentioned toward management. Step 3: contains advice to third parties but not actionable requests to management. NON-SUGGESTION;NON-SUGGESTION;ok
Amazing tour, everything perfect! From picking us up at the hotel to closing with a wonderful picnic, the kind and helpful guide Felipe Risso was essential for everything to be so special and unforgettable. The weather helped and we left in the morning with a temperature of 5º and the sun came out around 10am, providing beautiful photos! We even managed to catch sections with a little snow. The visit to the tunnel and the chocolate house were also very special! I highly recommend it! Review of: Full Day Trip to Cajón del Maipo Yeso Reservoir + Picnic;Amazing tour! Real dream!;en;en;en;en;0.9129300537722632;Amazing tour, everything perfect! From picking us up at the hotel to closing with a wonderful picnic, the kind and helpful guide Felipe Risso was essential for everything to be so special and unforgettable. The weather helped and we left in the morning with a temperature of 5º and the sun came out around 10am, providing beautiful photos! We even managed to catch sections with a little snow. The visit to the tunnel and the chocolate house were also very special! I highly recommend it! Review of: Full Day Trip to Cajón del Maipo Yeso Reservoir + Picnic;Step 1: tourists/management (implied via praise but no direct address). Step 2: future gap/no (expresses satisfaction, not a desired change). Step 3: actionable/no (no concrete requests for improvement from management). NON-SUGGESTION;NON-SUGGESTION;ok
Booked a tour simply by calling, asking for available times (the next day which turned to be Sunday). Didn’t even ask for advance payment. We arrived there in our own transportation. Tour started on time. Every stop we made I had the impresión that there was so much more to say but we were pressed by time. We asked questions and spent a little more time in each stop but clearly we had a limited time slot in each stop. Nevertheless our guide Daniel was great. Had a lot of knowledge and answered every possible question about wine we could throw at him. Good sense of humor and patience The wine tasting was short and to the point. Again besides the 1:15 tour length it was totally worth it Great experience Thank you for your kind words towards our staff. Every day we dedicate ourselves to offering an even better service to all our visitors. Kindly,;Too short but totally worthy;en;en;en;en;0.8864629697971612;Booked a tour simply by calling, asking for available times (the next day which turned to be Sunday). Didn’t even ask for advance payment. We arrived there in our own transportation. Tour started on time. Every stop we made I had the impresión that there was so much more to say but we were pressed by time. We asked questions and spent a little more time in each stop but clearly we had a limited time slot in each stop. Nevertheless our guide Daniel was great. Had a lot of knowledge and answered every possible question about wine we could throw at him. Good sense of humor and patience The wine tasting was short and to the point. Again besides the 1:15 tour length it was totally worth it Great experience Thank you for your kind words towards our staff. Every day we dedicate ourselves to offering an even better service to all our visitors. Kindly,;"Step 1: tourists/management (personal reflection without direct demand). Step 2: no gap between current state and desired future state; satisfied with existing tour length. Step 3: no concrete actionable change requested by management implementation possible from the text. NON-SUGGESTION";NON-SUGGESTION;ok
The lifts are in bad condition. Two broken, rescue people with rapel because it broke how we were climbing. Employees without respect and education. Hotels are without maintenance! The restaurants had no food options! Worst experience we've ever had. That's because it's the eighth time we've been there. Don't go to Valle;Valle Nevado;en;en;en;en;0.7559406369377485;The lifts are in bad condition. Two broken, rescue people with rapel because it broke how we were climbing. Employees without respect and education. Hotels are without maintenance! The restaurants had no food options! Worst experience we've ever had. That's because it's the eighth time we've been there. Don't go to Valle;Step 1: Tourists/management (no direct address, describes issues). Step 2: No gap between current state and desired future (past complaints without requests for change). Step 3: Not actionable or concrete improvements management could implement. NON-SUGGESTION;NON-SUGGESTION;ok
The Private Tour and the lunch were worth every penny. If you are into wine and the finer things in life, you do not want to miss one moment of this experience.;One Amazing Day!;en;en;en;en;0.8985509838016633;The Private Tour and the lunch were worth every penny. If you are into wine and the finer things in life, you do not want to miss one moment of this experience.;Step 1: Addressing potential visitors (impersonal 'you'). Step 2: Expresses positive experience without requesting changes ('worth every penny' is descriptive praise). Step 3: No actionable request for management intervention. NON-SUGGESTION;NON-SUGGESTION;ok
Beautiful glacier descending on the Grey lake, icebergs melting in the big lake. You can see it from the lake shore. By the time we went there no boats to go nearer. Windy and cold. Bad weather, but still worth to see.;LAKE GLACIER GREY;en;en;en;en;0.8227851133010968;Beautiful glacier descending on the Grey lake, icebergs melting in the big lake. You can see it from the lake shore. By the time we went there no boats to go nearer. Windy and cold. Bad weather, but still worth to see.;Step 1: tourist/management (describes personal experience). Step 2: no future gap (only states current situation 'no boats'). Step 3: no actionable change requested (vague observation about conditions). NON-SUGGESTION;NON-SUGGESTION;ok
EXCELLENT TOUR, NICE AND VERY EXPLANATORY. THE EXCELLENT GUIDE, COMFORT. WE WERE SATISFIED AND DRUNK WITH CORDIALITY. Review of: Premium Wine Tour in Viña Cousiño Macul Spanish official;EXCELLENT TOUR;en;en;en;en;0.8358208359055092;EXCELLENT TOUR, NICE AND VERY EXPLANATORY. THE EXCELLENT GUIDE, COMFORT. WE WERE SATISFIED AND DRUNK WITH CORDIALITY. Review of: Premium Wine Tour in Viña Cousiño Macul Spanish official;Step 1: tourists/management. Step 2: future gap/no. Step 3: actionable/no. NON-SUGGESTION;NON-SUGGESTION;ok
We very much enjoyed the tour with Jorge to Valparaíso and Vina del Mar as he was knowledgeable and engaging. He assured our safety and gave us enough time at the stops for our enjoyment. His love of wines was so inspiring and entertaining that I increased my knowledge and love of wine. If you want a more personable tour choose Jorge, you won’t be disappointed. Thank you Jorge;Touring Chile with Joy and Inspiration;en;en;en;en;0.993926766508205;We very much enjoyed the tour with Jorge to Valparaíso and Vina del Mar as he was knowledgeable and engaging. He assured our safety and gave us enough time at the stops for our enjoyment. His love of wines was so inspiring and entertaining that I increased my knowledge and love of wine. If you want a more personable tour choose Jorge, you won’t be disappointed. Thank you Jorge;Step 1: Tourist addressing other visitors/advice for others. Step 2: No explicit gap between current experience and desired change expressed. Step 3: Content is personal feedback directed at peers, not actionable requests to management.;NON-SUGGESTION;ok
