review_text;title;language;language_detected_context;language_detected_full;language_majority_lang;language_majority_percentage;review_text_preprocessed;razonamiento_corto;etiqueta;estado_etiquetado
It was an amazing experience! Very focused on the traveler to make the most of the place and activity .From the implements that give you security and feel comfortable, to the remarkable experience of your guide Jorge who tells you in detail of the environment and history, along with his great sympathy that makes you feel very comfortable. I recommend it 100% to anyone looking for a close, professional and connected experience with the environment.;Amazing experience! Close, expert and unique. You can't miss it.;en;en;en;en;0.753118392724986;It was an amazing experience! Very focused on the traveler to make the most of the place and activity .From the implements that give you security and feel comfortable, to the remarkable experience of your guide Jorge who tells you in detail of the environment and history, along with his great sympathy that makes you feel very comfortable. I recommend it 100% to anyone looking for a close, professional and connected experience with the environment.;Step 1: tourists/advice. Step 2: no gap (praise of current setup). Step 3: actionable? No—advice to third parties. NON-SUGGESTION;NON-SUGGESTION;ok
Javiara our tour guide and Manuel our driver were terrific. Javiara was waiting just outside the port - as described - and easy to find. We waited for about 15 minutes for other passengers to get off the ship. The morning was perfect with both volcanos out as we drove to the Petrohue falls. Javiara provided much information. We crossed our fingers that Osorno would still be out when we arrived to the falls but she was already behind clouds by the time we reached the falls. An opportunity to take a picture of Osorno by the lake was lost because so many of the ship's tour buses stopped at the pull off, so our bus didn't get any good pictures of Osorno. I would recommend to Javiara that anytime the Volcano is out - STOP THE BUS - so the tourists can take a picture. I am very disappointed by missing this opportunity. That aside, we had a short time in Puerto Varas - although there was a lot to see. We hurried to Fruttillar where we had more time to walk around a smaller town - than Puerto Varas. I would rather have had more time in Puerto Varas. .Frutillar has few shops but it does have an amazing bakery with German-inspired kuchen. All in all it was a fabulous full day trip. Review of: Frutillar, Puerto Varas, and Petrohué Waterfalls Excursion from Puerto Montt;Fabulous tour of the area;en;en;en;en;0.8166296190602458;Javiara our tour guide and Manuel our driver were terrific. Javiara was waiting just outside the port - as described - and easy to find. We waited for about 15 minutes for other passengers to get off the ship. The morning was perfect with both volcanos out as we drove to the Petrohue falls. Javiara provided much information. We crossed our fingers that Osorno would still be out when we arrived to the falls but she was already behind clouds by the time we reached the falls. An opportunity to take a picture of Osorno by the lake was lost because so many of the ship's tour buses stopped at the pull off, so our bus didn't get any good pictures of Osorno. I would recommend to Javiara that anytime the Volcano is out - STOP THE BUS - so the tourists can take a picture. I am very disappointed by missing this opportunity. That aside, we had a short time in Puerto Varas - although there was a lot to see. We hurried to Fruttillar where we had more time to walk around a smaller town - than Puerto Varas. I would rather have had more time in Puerto Varas. .Frutillar has few shops but it does have an amazing bakery with German-inspired kuchen. All in all it was a fabulous full day trip. Review of: Frutillar, Puerto Varas, and Petrohué Waterfalls Excursion from Puerto Montt;Step 1: Tourists/mangement (Javiara is part of the service team). Step 2: Future gap (explicitly wishes for change when volcano is visible). Step 3: Actionable (direct instruction to stop buses during clear conditions). SUGGESTION;SUGGESTION;ok
Bernardo has many monuments etc around S America, and it is hard to get excited about them! This one has some large topiary near it, but otherwise has little to recommend it!;Yes, it's a monument!;en;en;en;en;0.8812839218292926;Bernardo has many monuments etc around S America, and it is hard to get excited about them! This one has some large topiary near it, but otherwise has little to recommend it!;Step 1: personal/complaint toward service. Step 2: expresses gap (dissatisfaction but no actionable wish). Step 3: vague criticism without concrete change request. NON-SUGGESTION;NON-SUGGESTION;ok
It was a wonderful day. We loved it! And my little daughter (3 years old) loved to. The positives points is that: we chose the winery that we would like to visit, we didn’t have a time, we chose receptive winery for children, my little daughter played in a playground, and the Ecowine professionals was very friendly and profissional!;We spend a good time;en;en;en;en;1.0;It was a wonderful day. We loved it! And my little daughter (3 years old) loved to. The positives points is that: we chose the winery that we would like to visit, we didn’t have a time, we chose receptive winery for children, my little daughter played in a playground, and the Ecowine professionals was very friendly and profissional!;Step 1: tourists/management (praising staff but not addressing gaps). Step 2: future gap/no (describing past experiences and positives only). Step 3: actionable/no (no request for specific changes). NON-SUGGESTION;NON-SUGGESTION;ok
We used WHIPALA expeditions as our tour agency for this tour. We had Rodrigo and Philippe, as our tour guides. Both of them spoke fluent English and were extremely knowledgeable about the history and geography of the area. Highly recommend the travel agency. They stayed longer so that we could see the changing colors during sunset. Thank you Rodrigo and Philippe!!;The sunsets are astounding;en;en;en;en;0.9597702091955758;We used WHIPALA expeditions as our tour agency for this tour. We had Rodrigo and Philippe, as our tour guides. Both of them spoke fluent English and were extremely knowledgeable about the history and geography of the area. Highly recommend the travel agency. They stayed longer so that we could see the changing colors during sunset. Thank you Rodrigo and Philippe!!;Step 1: tourists/management. Step 2: future gap/no. Step 3: actionable/no (praises guides but does not request specific management action). NON-SUGGESTION;NON-SUGGESTION;ok
"""Viajar en Chile"" is a very professional & friendly tour agency, from the way of their working style, we could observe the fact that ""They love their job"". Paul has been an excellent guide throughout our 2 days trip. We visited pucon in 2019 December month, with a group of 3 friends. it was a wonderful experience! True beauty of Chile can be witnessed over here. Sunset dinner was the top notch experience! Our group was consisting of 3 members, all of them are vegetarians, they provided vegetarian food & snacks on time. Andrea and Paul they do speak Spanish, English & Portugal languages. Throughout the glacier mountain hiking, Paul was giving the details of surrounding environment such as trees, plants, rocks & rivers. We approached Andrea for this trip booking, she has been a friendly adviser while giving the package details for the current season. Thanks for the good hospitality ""Viajar en Chile"". All the best!! Naveen, Thank you very much for your review and also for choosing us. It was a great pleasure to meet you and to guide you and your friends around. It’s amazing that you notice our love and dedication in every single thing. To be honest we feel like we are on vocation all the time, and you are our friends. :) Thank you once again for everything and for the others recommendations that you’ve made. We will keep enjoying our “vocations mood” with all your friends. Kind regards, Viajar en Chile";Wonderful Pucon Trip!;en;en;en;en;0.8925941875434683;"""Viajar en Chile"" is a very professional & friendly tour agency, from the way of their working style, we could observe the fact that ""They love their job"". Paul has been an excellent guide throughout our 2 days trip. We visited pucon in 2019 December month, with a group of 3 friends. it was a wonderful experience! True beauty of Chile can be witnessed over here. Sunset dinner was the top notch experience! Our group was consisting of 3 members, all of them are vegetarians, they provided vegetarian food & snacks on time. Andrea and Paul they do speak Spanish, English & Portugal languages. Throughout the glacier mountain hiking, Paul was giving the details of surrounding environment such as trees, plants, rocks & rivers. We approached Andrea for this trip booking, she has been a friendly adviser while giving the package details for the current season. Thanks for the good hospitality ""Viajar en Chile"". All the best!! Naveen, Thank you very much for your review and also for choosing us. It was a great pleasure to meet you and to guide you and your friends around. It’s amazing that you notice our love and dedication in every single thing. To be honest we feel like we are on vocation all the time, and you are our friends. :) Thank you once again for everything and for the others recommendations that you’ve made. We will keep enjoying our “vocations mood” with all your friends. Kind regards, Viajar en Chile";"Step 1: tourists/towards management via direct thanks/compliments. Step 2: future gap/no; describes satisfied experiences without expressing a desire for change. Step 3: actionable/no; praise but no concrete requests for improvements. NON-SUGGESTION";NON-SUGGESTION;ok
This good and fun I gusset foe freinds to go the but me not go may in the future will go Thank you for corporation;Giz;en;en;en;en;0.8478262015097482;This good and fun I gusset foe freinds to go the but me not go may in the future will go Thank you for corporation;"Step 1: tourist/talks about friends not addressing management directly. Step 2: expresses future intention to return but no gap between current service and desired change. Step 3: vague/unclear actionable request; just mentions wanting to go again later. NON-SUGGESTION";NON-SUGGESTION;ok
Excellent tour that mixes the history and production of the pisco. A free varied tasting. Roberto Very Good Guide!;History and tasting;en;en;en;en;0.8913043252863443;Excellent tour that mixes the history and production of the pisco. A free varied tasting. Roberto Very Good Guide!;Step 1: tourists/management (no direct address). Step 2: future gap/no (describes past actions without suggesting changes). Step 3: actionable/no (neutral positive statements about experience/guide). NON-SUGGESTION;NON-SUGGESTION;ok
If you go to Valdivia, a must stop is the botanical garden, beautiful, without doubt the perfect place to spend the afternoon with the family, without disconnecting from nature, I found great that the park has the coffee cart, the desk if I remember correctly, besides rich, it goes in the line of sustainability and care of the environment, excellent experience.. we will return!;The best thing about botanical is its coffee;en;en;en;en;0.9038462662114322;If you go to Valdivia, a must stop is the botanical garden, beautiful, without doubt the perfect place to spend the afternoon with the family, without disconnecting from nature, I found great that the park has the coffee cart, the desk if I remember correctly, besides rich, it goes in the line of sustainability and care of the environment, excellent experience.. we will return!;Step 1: tourists (not addressing management). Step 2: no desired future state gap—descriptive praise of existing features. Step 3: not actionable for management—no explicit request to change/add/remove anything. NON-SUGGESTION;NON-SUGGESTION;ok
Even though this is in a mall it is quite big and the cars go nice and fast. Kids 7 years and up and taller than 140 cm can drive. It's really fun, but a bit expensive.;Fun for kids and adults.;en;en;en;en;0.8333379928119318;Even though this is in a mall it is quite big and the cars go nice and fast. Kids 7 years and up and taller than 140 cm can drive. It's really fun, but a bit expensive.;Step 1: personal experience (not addressing management). Step 2: expresses dissatisfaction with price but no desired change in service features. Step 3: no actionable request for management intervention.;NON-SUGGESTION;ok
"We took the bus to Isla Negra (which is not an island) and wandered off to see one of Pablo Nerudas three houses located there, directly on the sea. The house is quite special and consists of several small rooms filled with diverse objects, shells, boats in bottles, things from sea, sculptures, glass things, masks etc etc. However; The house is only a house, and The collections not that special, except that it was made by Neruda. Another negative thing is that one is not allowed to take pictures inside. Also it is a long journey from Valparaiso; it took all day. I found that the best thing at the house was to sit on a bench outside and listen to the waves. Go if you are really bored in Valparaiso, in love with Neruda, or in need of a trip to the ocean. Not if you are a sensible person with not too much time to spare.";"Special house; for special interest";en;en;en;en;0.9791682259320108;"We took the bus to Isla Negra (which is not an island) and wandered off to see one of Pablo Nerudas three houses located there, directly on the sea. The house is quite special and consists of several small rooms filled with diverse objects, shells, boats in bottles, things from sea, sculptures, glass things, masks etc etc. However; The house is only a house, and The collections not that special, except that it was made by Neruda. Another negative thing is that one is not allowed to take pictures inside. Also it is a long journey from Valparaiso; it took all day. I found that the best thing at the house was to sit on a bench outside and listen to the waves. Go if you are really bored in Valparaiso, in love with Neruda, or in need of a trip to the ocean. Not if you are a sensible person with not too much time to spare.";Step 1: towards other tourists. Step 2: no explicit desire for change directed at management (advice to travelers). Step 3: not actionable by management based on review content [NON-SUGGESTION];NON-SUGGESTION;ok
Were lucky to book a hotel in the Bellavista area (Hotel Tinto Boutique: wonderful !) and find this place just by walking around in the neighbourhood... Nice place to spend the evening: lots of bars and restaurants... Difficult to choose where to eat, but here you can choose from many, many restaurants... So this is really the place to be for a nice evening in Santiago !;So many restaurants and bars !!!;en;en;en;en;0.7956209120543078;Were lucky to book a hotel in the Bellavista area (Hotel Tinto Boutique: wonderful !) and find this place just by walking around in the neighbourhood... Nice place to spend the evening: lots of bars and restaurants... Difficult to choose where to eat, but here you can choose from many, many restaurants... So this is really the place to be for a nice evening in Santiago !;Step 1: tourists/personal experience (no direct address to management). Step 2: describes satisfaction with current services without expressing a desired change gap. Step 3: no actionable request for improvement from the hotel's perspective.;NON-SUGGESTION;ok
We booked a trip to this vineyard from our hotel in Santiago via Pro Tours (Sergio was our guide) and were picked up at the hotel for the hour drive out of the capital. The day was overcast with a bit of rain so we were concerned that this would spoil the entertainment but this can be enjoyed notwithstanding the weather. You have to book a time for a tour - there are various categories who all join the same tour (the difference is the quality and quality of the wine tasted at the end of the tour). I am not a wine lover but I found the tour informative and enjoyable from a guide who clearly was enthusiastic about the product. The tour is quite short through the various stages of the process- you can ask as many questions as you like. It finishes with a wine tasting- we had the lowest priced package which offered 3 white and 3 Red A decent day out. Note if you want lunch that is extra.;A good day out;en;en;en;en;0.921127955576624;We booked a trip to this vineyard from our hotel in Santiago via Pro Tours (Sergio was our guide) and were picked up at the hotel for the hour drive out of the capital. The day was overcast with a bit of rain so we were concerned that this would spoil the entertainment but this can be enjoyed notwithstanding the weather. You have to book a time for a tour - there are various categories who all join the same tour (the difference is the quality and quality of the wine tasted at the end of the tour). I am not a wine lover but I found the tour informative and enjoyable from a guide who clearly was enthusiastic about the product. The tour is quite short through the various stages of the process- you can ask as many questions as you like. It finishes with a wine tasting- we had the lowest priced package which offered 3 white and 3 Red A decent day out. Note if you want lunch that is extra.;Step 1: Tourists/mangement (impersonal 'you' addressing service). Step 2: No gap between current state and desire (describes experience/facts without wishing for change). Step 3: No actionable request (vague observations, not concrete proposals for improvement). NON-SUGGESTION;NON-SUGGESTION;ok
it is a beautiful cathedral for sure, and if you are visiting Santiago de chile it is a no brainer thing to do!;beautiful !!!;en;en;en;en;1.0;it is a beautiful cathedral for sure, and if you are visiting Santiago de chile it is a no brainer thing to do!;Step 1: [tourists/advice to others]. Step 2: no future gap (recommendation for tourists). Step 3: not actionable by management. NON-SUGGESTION;NON-SUGGESTION;ok
We did three tours with Atacama Magic: Valley of the Moon with Gustavo, Rainbow Valley with Denny, and Salt Flats Route with Felipe. We enjoyed all three tours. Communication is through What’s app and is very good. Pickup for the tours all went well and the drop off point was in front of our hotel. The Valley of the Moon tour involves driving a few minutes to the park, doing an easy hike in the park to see beautiful scenery, a quick stop at one other portion of the park, and then driving to an overlook nearby to watch the sunset with snacks. Rainbow Valley is about an hour drive each way and then a walk through the park to see the scenery. We also saw llamas and donkeys on this tour. Breakfast is provided. Both these tours are easy 1/2 day tours. The Salt Flats Route is an all day tour with lots of driving stopping at various points to take photos. Both breakfast and lunch are provided. We got up to about 16,000 feet on this tour. One caution - there are no public bathrooms on this tour. All three guides were very knowledgeable. We had a very positive experience with this tour company.;Good tours of the Desert!;en;en;en;en;0.9541063911153668;We did three tours with Atacama Magic: Valley of the Moon with Gustavo, Rainbow Valley with Denny, and Salt Flats Route with Felipe. We enjoyed all three tours. Communication is through What’s app and is very good. Pickup for the tours all went well and the drop off point was in front of our hotel. The Valley of the Moon tour involves driving a few minutes to the park, doing an easy hike in the park to see beautiful scenery, a quick stop at one other portion of the park, and then driving to an overlook nearby to watch the sunset with snacks. Rainbow Valley is about an hour drive each way and then a walk through the park to see the scenery. We also saw llamas and donkeys on this tour. Breakfast is provided. Both these tours are easy 1/2 day tours. The Salt Flats Route is an all day tour with lots of driving stopping at various points to take photos. Both breakfast and lunch are provided. We got up to about 16,000 feet on this tour. One caution - there are no public bathrooms on this tour. All three guides were very knowledgeable. We had a very positive experience with this tour company.;Step 1: tourists/management (no direct address). Step 2: no future gap (caution is descriptive, not a desired change request). Step 3: no actionable content in the caution. [No suggestion].;NON-SUGGESTION;ok
The winery is beautiful..we had a fabulous lunch and then the wine tour. The tour was very informative and the wine was great! If you like wine, I recommend taking a day and driving to Matetic. The valleys are pretty and it was nice to get out if the hustle and bustle of Santiago.;Great day trip!;en;en;en;en;1.0;The winery is beautiful..we had a fabulous lunch and then the wine tour. The tour was very informative and the wine was great! If you like wine, I recommend taking a day and driving to Matetic. The valleys are pretty and it was nice to get out if the hustle and bustle of Santiago.;Step 1: tourists/advice to others. Step 2: no explicit gap between current and desired state (recommendation is advice, not a request). Step 3: no actionable change request directed at management. NON-SUGGESTION;NON-SUGGESTION;ok
In less than three weeks, Cristian organized a 12 day cycle trip of the lakes and volcano district for two of us. We weren't looking for a private trip, but because it was last minute, there were no others. Cristian was still willing to put together a trip for us. We had our own private guide, Ernesto and driver. They were both fantastic. The trip was 5 star everything and Ernesto was a great cycle guide during the day and taught us a bit about wine at night! The areas we rode were beautiful - great cycling. The hotels and all food was fantastic. Cristian also helped us organize a stay in Valparaiso after the trip. We would highly recommend Ecotours for any excursions in Chile.;An amazing 12 day bicycle trip;en;en;en;en;0.914894736770348;In less than three weeks, Cristian organized a 12 day cycle trip of the lakes and volcano district for two of us. We weren't looking for a private trip, but because it was last minute, there were no others. Cristian was still willing to put together a trip for us. We had our own private guide, Ernesto and driver. They were both fantastic. The trip was 5 star everything and Ernesto was a great cycle guide during the day and taught us a bit about wine at night! The areas we rode were beautiful - great cycling. The hotels and all food was fantastic. Cristian also helped us organize a stay in Valparaiso after the trip. We would highly recommend Ecotours for any excursions in Chile.;"Step 1: tourists/management. Step 2: future gap/no (describes past experience positively). Step 3: actionable/no (only praise/compliments; no concrete suggestions). NON-SUGGESTION";NON-SUGGESTION;ok
Entrance fee is cheap. Then you don't have too much to see and it will be great have the chance to visit inside more trains. Anyway my 2 years old baby loved it. So I guess I'm going again.;You get what you pay for;en;en;en;en;0.8308073511120938;Entrance fee is cheap. Then you don't have too much to see and it will be great have the chance to visit inside more trains. Anyway my 2 years old baby loved it. So I guess I'm going again.;Step 1: personal toward service. Step 2: expresses a gap (wants more trains to visit). Step 3: actionable change possible. CONCLUSION: SUGGESTION;SUGGESTION;ok
"Everything as advertised or better. Good transport; great guide; worthy destinations. They want more words - if your experience is like ours was, you’ll be happy. Review of: Valparaiso Port and Vina del Mar Full-Day Tour from Santiago";Valparaiso with a Local and Relaxing Winery Stop;en;en;en;en;0.7328667125818106;"Everything as advertised or better. Good transport; great guide; worthy destinations. They want more words - if your experience is like ours was, you’ll be happy. Review of: Valparaiso Port and Vina del Mar Full-Day Tour from Santiago";Step 1: Tourists/management. Step 2: Future gap (suggests improvement). Step 3: Actionable (advice on promotional content). SUGGESTION;SUGGESTION;ok
The ruins themselves are ok, but the hike to the mirador is an excellent way to spend an afternoon or evening and great intro to SPA if awaiting another tour, especially when combined with mountain bike rental from the town as a way to get there.;A great bike trip from Town;en;en;en;en;0.9166665316728924;The ruins themselves are ok, but the hike to the mirador is an excellent way to spend an afternoon or evening and great intro to SPA if awaiting another tour, especially when combined with mountain bike rental from the town as a way to get there.;Step 1: Tourists/management (describing personal experience). Step 2: Future gap/no (expresses benefits, not a desired improvement). Step 3: Actionable/no (recommends combination of services without requesting changes to management). NON-SUGGESTION;NON-SUGGESTION;ok
Our group drove from town to get on a ship to get to an island. There, we walked for about one hour in a set path (ropes on each side) to see penguins. We were told that there were 60,000 birds there. It was most interesting seeing them swim in the water while standing on the boat dock.;Hour boat ride to get to island to walk by thousands of penguins;en;en;en;en;1.0;Our group drove from town to get on a ship to get to an island. There, we walked for about one hour in a set path (ropes on each side) to see penguins. We were told that there were 60,000 birds there. It was most interesting seeing them swim in the water while standing on the boat dock.;Step 1: tourist/management (implied but not direct). Step 2: future gap/no (describes current experience without expressing desire for change). Step 3: actionable/no (no specific request to improve service). NON-SUGGESTION;NON-SUGGESTION;ok
It is a fairly steep climb but well worth it. at the top are great views of city and mountains. Very nice park with beautiful old structures.;Beautiful view and park in middle of city;en;en;en;en;1.0;It is a fairly steep climb but well worth it. at the top are great views of city and mountains. Very nice park with beautiful old structures.;Step 1: Tourists/management (no direct address). Step 2: No gap between current state and desired future (compliments on views/structures without criticism). Step 3: Vague positivity, not actionable change. NON-SUGGESTION;NON-SUGGESTION;ok
