review_text;title;language;language_detected_context;language_detected_full;language_majority_lang;language_majority_percentage;review_text_preprocessed;razonamiento_corto;etiqueta;estado_etiquetado
The usual impressive scale of a major city cathedral but a bit dull inside. In particular the stained glass was basic and the roof structure was not ornate. Unusual for the number of shrines around the perimeter and located in an interesting area of the city. It was free so perhaps I am being a bit churlish but don't expect to be wowed.;Meh Cathedral;en;en;en;en;0.9314242383373776;The usual impressive scale of a major city cathedral but a bit dull inside. In particular the stained glass was basic and the roof structure was not ornate. Unusual for the number of shrines around the perimeter and located in an interesting area of the city. It was free so perhaps I am being a bit churlish but don't expect to be wowed.;Step 1: Tourists (no direct address to management). Step 2: No future gap (descriptive complaints about features). Step 3: No actionable request. Conclusion: NON-SUGGESTION;NON-SUGGESTION;ok
Matetic is an authentic organic vineyard located at Valle de Casablanca, just between the capital City Santiago and coastal cities of Valparaiso, Viña del Mar and Isla Negra. You may access the vineyard by car or through a tourist agency (the Turistik travel agency normally holds more options to do this tour). You will find a good and sophisticated restaurant for lunch in there, but is quite expensive (of course, there is no place nearby to get some food, so you are a kind of hostage...). If you decide to pay for eat, consider ask for a bovine rib with mashed potato. It's really tasty. During the visitation, the guide will able to explain you all about the organic production the family Matetic develops in its vineyard. Among all vineyards you could visit at Chile, no doubt this is the charmer and truly worth.;You must run away of the common and go visit Matetic!!!;en;en;en;en;0.8957009200180949;Matetic is an authentic organic vineyard located at Valle de Casablanca, just between the capital City Santiago and coastal cities of Valparaiso, Viña del Mar and Isla Negra. You may access the vineyard by car or through a tourist agency (the Turistik travel agency normally holds more options to do this tour). You will find a good and sophisticated restaurant for lunch in there, but is quite expensive (of course, there is no place nearby to get some food, so you are a kind of hostage...). If you decide to pay for eat, consider ask for a bovine rib with mashed potato. It's really tasty. During the visitation, the guide will able to explain you all about the organic production the family Matetic develops in its vineyard. Among all vineyards you could visit at Chile, no doubt this is the charmer and truly worth.;Step 1: tourists. Step 2: no future gap. Step 3: no actionable change. The review describes experiences and offers advice to tourists (e.g., 'ask for a bovine rib'), not management.;NON-SUGGESTION;ok
Luciano y Fernando are wonderful tourists guides. Información beyond my expectations. The Laguna out if this world- beautiful spot on planet Earth. Lunch was great and plenty, and the surprise on the way back, unexpected. Highly recommend this tour to Portillo and Laguna del Inca. You'll never forget this experience. Review of: Portillo and Laguna del Inca Tour Thank you very much for your comments. We look forward to seeing you again!;CREATE A GREAT MEMORY;en;en;en;en;0.7943403087418106;Luciano y Fernando are wonderful tourists guides. Información beyond my expectations. The Laguna out if this world- beautiful spot on planet Earth. Lunch was great and plenty, and the surprise on the way back, unexpected. Highly recommend this tour to Portillo and Laguna del Inca. You'll never forget this experience. Review of: Portillo and Laguna del Inca Tour Thank you very much for your comments. We look forward to seeing you again!;Step 1: management (via implied gratitude). Step 2: no future gap (praise/compliments). Step 3: no actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
This was definitely a highlight on our trip through Chile. We got to see the countryside in an extraordinary way. We had a great traditional breakfast, rode horses through the hills of Maipo and vineyards, had a great spread for lunch at a local home in the hills, and then we finished with a tour and tasting at a winery!;Incredible time in Maipo riding horses, dining in the country side, and trying a variety of wines!!;en;en;en;en;0.9473686226876604;This was definitely a highlight on our trip through Chile. We got to see the countryside in an extraordinary way. We had a great traditional breakfast, rode horses through the hills of Maipo and vineyards, had a great spread for lunch at a local home in the hills, and then we finished with a tour and tasting at a winery!;Step 1: tourists. Step 2: no future gap. Step 3: no actionable change. This is a descriptive, positive review of experiences without requests for management action.;NON-SUGGESTION;ok
We made 4 rides with the agency and it went all right. Farellones with the help of the Guide Julius and driver Kike, which were great! Julius is a sympathy! Vina and Valpo, our Guide had a health problem and we were quickly relocated with Francesca's class, who enriched the tour with knowledge of every corner of the cities. Portillo with Francisco M! Very kind and helpful;Great agency;en;en;en;en;0.9425286644383364;We made 4 rides with the agency and it went all right. Farellones with the help of the Guide Julius and driver Kike, which were great! Julius is a sympathy! Vina and Valpo, our Guide had a health problem and we were quickly relocated with Francesca's class, who enriched the tour with knowledge of every corner of the cities. Portillo with Francisco M! Very kind and helpful;Step 1: tourists. Step 2: no future gap. Step 3: no actionable change. The review describes experiences and praises staff without requesting management action.;NON-SUGGESTION;ok
"Took the 3pm tour on my first day in Santiago with Cami as the guide. Was a great introduction to the city with a main sites as well as background on the political and historical contexts of the city. Cami was an excellent guide with energy and a wealth of knowledge, so good that I decided to go back and do the 10am tour of the markets. Was lucky enough to get Cami again and she proved another stellar tour. Hey Damien G, Thank you very much for your amazing comment and for those beautiful words about Cami! You already took our 2 tours however I hope that this is not a reason to not coming back here in Santiago and visit us again ;) Take care, Peter";Great Starting Point for Santiago Trip;en;en;en;en;0.833094412779138;"Took the 3pm tour on my first day in Santiago with Cami as the guide. Was a great introduction to the city with a main sites as well as background on the political and historical contexts of the city. Cami was an excellent guide with energy and a wealth of knowledge, so good that I decided to go back and do the 10am tour of the markets. Was lucky enough to get Cami again and she proved another stellar tour. Hey Damien G, Thank you very much for your amazing comment and for those beautiful words about Cami! You already took our 2 tours however I hope that this is not a reason to not coming back here in Santiago and visit us again ;) Take care, Peter";Step 1: Tourists (no direct address to management). Step 2: No desired future state expressed (only praise and personal experience). Step 3: No concrete actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
Loved everything about this tour. It was very informative about the history and politics of Chile. While learning all about that you get to ride around this magical city through the parks and cute little roads. There are many dogs on this route, and normally I am Terrified, however, the dogs are actually very nice and mind their own business. They do not show any harm. Thanks for a fun time! Hey Ak1558 ! The stray dogs from Santiago are the sweetest dogs ever ! They belong to no one but every Chileans just cherish and take care of them as if they were their own. It is a special aspect of the Chilean culture and I am glad you got to experience it! Thanks for your review and enjoy the rest of your travels! Cheers, Peter;Politics Bicycle Tour;en;en;en;en;0.9555283039749012;Loved everything about this tour. It was very informative about the history and politics of Chile. While learning all about that you get to ride around this magical city through the parks and cute little roads. There are many dogs on this route, and normally I am Terrified, however, the dogs are actually very nice and mind their own business. They do not show any harm. Thanks for a fun time! Hey Ak1558 ! The stray dogs from Santiago are the sweetest dogs ever ! They belong to no one but every Chileans just cherish and take care of them as if they were their own. It is a special aspect of the Chilean culture and I am glad you got to experience it! Thanks for your review and enjoy the rest of your travels! Cheers, Peter;Step 1: management (thanks to the company). Step 2: no future gap (describes experience without requesting change). Step 3: no actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
This is a large beach right in town very popular with kids after school. Works as a city park nearby a residential area.;Big Beach;en;en;en;en;0.7450981961236658;This is a large beach right in town very popular with kids after school. Works as a city park nearby a residential area.;Step 1: tourists. Step 2: no. Step 3: no. Descriptive facts about the beach's location and function without requests for changes.;NON-SUGGESTION;ok
Incredible ride experience in the snow, we received many tips and excellent service from the guide Alejandro Garcia and the driver Francisco Gamboa. Thank you for everything.;Panoramic Sunset Tour;en;en;en;en;0.791209115258615;Incredible ride experience in the snow, we received many tips and excellent service from the guide Alejandro Garcia and the driver Francisco Gamboa. Thank you for everything.;Step 1: tourists/staff. Step 2: no future gap (satisfaction expressed). Step 3: no actionable request. NON-SUGGESTION (gratitude to staff, no management request).;NON-SUGGESTION;ok
It is the perfect oportunity to meet new people and make all kind of friends! I totally recommend cause you can get so much fun and new experiences!!!!;So cool!;en;en;en;en;0.6250008397340964;It is the perfect oportunity to meet new people and make all kind of friends! I totally recommend cause you can get so much fun and new experiences!!!!;Step 1: tourists. Step 2: no future gap. Step 3: no actionable change. NON-SUGGESTION (advice to other tourists).;NON-SUGGESTION;ok
The guide was very experienced, and the tour was well organised - but the pace was a little bit slow for us and we felt like, for the duration spent away from Santiago, we didn’t really get to spend that much time exploring Valparaiso. In hindsight, we would have skipped the 1.5 hour lunch stop and done some more exploring on our own. (Our guide did offer this option!) Lunch was very pleasant though, and the tour is probably perfect if the relaxed pace is what you’re after. Review of: Valparaiso Port and Vina del Mar Full-Day Tour from Santiago;Gentle pace!;en;en;en;en;0.8478748881327224;The guide was very experienced, and the tour was well organised - but the pace was a little bit slow for us and we felt like, for the duration spent away from Santiago, we didn’t really get to spend that much time exploring Valparaiso. In hindsight, we would have skipped the 1.5 hour lunch stop and done some more exploring on our own. (Our guide did offer this option!) Lunch was very pleasant though, and the tour is probably perfect if the relaxed pace is what you’re after. Review of: Valparaiso Port and Vina del Mar Full-Day Tour from Santiago;Step 1: management (explicit suggestion to change the tour's structure). Step 2: future gap (wishes for less lunch time and more exploration). Step 3: actionable (concrete proposal to adjust itinerary). SUGGESTION;SUGGESTION;ok
even though it was cloudy and rainy, the park had a lot to offer. There were lakes, lava flows, and ash fields. The road was a bit narrow at times but there were many places to stop and hike. Some of the lakes were just spectacular. I wish I had a kayak.;very nice park iwth lots to see;en;en;en;en;0.8461541557394582;even though it was cloudy and rainy, the park had a lot to offer. There were lakes, lava flows, and ash fields. The road was a bit narrow at times but there were many places to stop and hike. Some of the lakes were just spectacular. I wish I had a kayak.;Step 1: management. Step 2: future gap (wishes for kayak availability). Step 3: concrete change (adding kayaks). SUGGESTION;SUGGESTION;ok
Easy to manage. Reasonably priced. Nice and clean. We utilized it almost daily when we were there. Not much English spoken at ticket counters but we managed fine. Good way to get around;Getting around;en;en;en;en;0.9807689455491708;Easy to manage. Reasonably priced. Nice and clean. We utilized it almost daily when we were there. Not much English spoken at ticket counters but we managed fine. Good way to get around;Step 1: tourists. Step 2: no future gap. Step 3: no actionable change. Descriptive observations without explicit requests for management action.;NON-SUGGESTION;ok
Great tour! Catalina is an amazing guide and the wineries were a lot of fun. Such amazing hospitality and really good wines. Review of: Maipo Valley Wine Tour with 4 vineyards from Santiago.;Book now!;en;en;en;en;0.7500001293538843;Great tour! Catalina is an amazing guide and the wineries were a lot of fun. Such amazing hospitality and really good wines. Review of: Maipo Valley Wine Tour with 4 vineyards from Santiago.;Step 1: Management (review as feedback). Step 2: No future gap (descriptive praise). Step 3: No actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
"This is a great area to buy clothes for a good price. Lots of stores, mostly with women's clothing, and a nice area to walk around for a while even if you prefer window shopping. If you aren't familiar with this sort of thing, most of the name-brand shoes are fakes. Everything is labeled ""liquidación"" so know that a sale isn't necessarily a sale.";Great shopping;en;en;en;en;0.9391304011744068;"This is a great area to buy clothes for a good price. Lots of stores, mostly with women's clothing, and a nice area to walk around for a while even if you prefer window shopping. If you aren't familiar with this sort of thing, most of the name-brand shoes are fakes. Everything is labeled ""liquidación"" so know that a sale isn't necessarily a sale.";Step 1: tourists/advice to others. Step 2: no future gap (descriptive warning). Step 3: not actionable for management. NON-SUGGESTION;NON-SUGGESTION;ok
Such an amazing experience on this wine tasting tour at the Kingston Family Vineyards on our way to Viña del Mar from Santiago. Alison our guide made the experience even better with her knowledge, insight, personality and enthusiasm for the vineyard and the wine industry in general. Installations and facilities are top notch and the tasting room is stunning to say the least, with breathtaking views of the vineyards. The wines were all fantastic as we brought home a couple of bottles. Thank you :) Hi Stephan, thank you so much for your visit to Kingston Family Vineyards. It was such a pleasure to host you! We appreciate you taking the time to write a TripAdvisor review as well- hope you had a great trip back to Canada!;Perfect wine tasting tour in the Casablanca region of Chile;en;en;en;en;0.9181906331053998;Such an amazing experience on this wine tasting tour at the Kingston Family Vineyards on our way to Viña del Mar from Santiago. Alison our guide made the experience even better with her knowledge, insight, personality and enthusiasm for the vineyard and the wine industry in general. Installations and facilities are top notch and the tasting room is stunning to say the least, with breathtaking views of the vineyards. The wines were all fantastic as we brought home a couple of bottles. Thank you :) Hi Stephan, thank you so much for your visit to Kingston Family Vineyards. It was such a pleasure to host you! We appreciate you taking the time to write a TripAdvisor review as well- hope you had a great trip back to Canada!;Step 1: Tourist. Step 2: No future gap (descriptive praise). Step 3: No actionable request. NON-SUGGESTION;NON-SUGGESTION;ok
The landscape, spectacular. Both the guide Jhon and the driver Alex are wonderful professionals who have further enhanced this unforgettable visit. Suitable for any age and physical condition. Review of: Full Day Tour to Torres del Paine National Park;Spectacular landscape and environment. A basic if you are in Patagonia.;en;en;en;en;0.9392377934779704;The landscape, spectacular. Both the guide Jhon and the driver Alex are wonderful professionals who have further enhanced this unforgettable visit. Suitable for any age and physical condition. Review of: Full Day Tour to Torres del Paine National Park;Step 1: Tourist describing experience for others. Step 2: No gap between current and desired state (only praise). Step 3: No actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
We walked and walked around Avenue Alemania to find this gem. Almost didn't go in because of an event taking place, but we waited it out and were very happy. There was an audio tour in my language (english) that made the tour. Otherwise, it would have not been so interesting.;Worth the trek;en;en;en;en;0.9000032886527471;We walked and walked around Avenue Alemania to find this gem. Almost didn't go in because of an event taking place, but we waited it out and were very happy. There was an audio tour in my language (english) that made the tour. Otherwise, it would have not been so interesting.;Step 1: management (implied through critique of service gap). Step 2: yes (expresses desire for audio tour availability). Step 3: yes (concrete suggestion to improve service). SUGGESTION;SUGGESTION;ok
Of the times I go to the cable car, I go up with my daughter and car, and the staff is always attentive when helping me go up with my daughter and her car and when going down. Muchas gracias por compartir tu experiencia junto a nosotros y al resto de visitantes, nos alegra que hayas visitado nuestros servicios.;Always good service;en;en;en;en;0.6274320129774769;Of the times I go to the cable car, I go up with my daughter and car, and the staff is always attentive when helping me go up with my daughter and her car and when going down. Muchas gracias por compartir tu experiencia junto a nosotros y al resto de visitantes, nos alegra que hayas visitado nuestros servicios.;Step 1: management. Step 2: no future gap (gratitude/compliment). Step 3: no actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
Excellent guide work with a lot of sympathy, presents not only the city but also its historical facts in a clear and objective way.;I highly recommend.;en;en;en;en;0.8260869370349059;Excellent guide work with a lot of sympathy, presents not only the city but also its historical facts in a clear and objective way.;Step 1: management. Step 2: no future gap. Step 3: no actionable change. NON-SUGGESTION (compliment on service quality).;NON-SUGGESTION;ok
It was heritage weekend and some stops were suspended, but the service is good and the app to see where the cars are. I recommend doing the whole tour and the climb to Cerro San Cristobal, they have other excursions for more very good days Review of: Hop On Hop Off City Tour Santiago, 1 Day Plus Edition;Getting to know Santiago with information;en;en;en;en;0.9299614895085656;It was heritage weekend and some stops were suspended, but the service is good and the app to see where the cars are. I recommend doing the whole tour and the climb to Cerro San Cristobal, they have other excursions for more very good days Review of: Hop On Hop Off City Tour Santiago, 1 Day Plus Edition;Step 1: tourists. Step 2: no future gap. Step 3: no actionable change for management. NON-SUGGESTION;NON-SUGGESTION;ok
The tour visited a variety of vineyards providing a perspective from beginning wineries to the oldest wineries in Chile. The scenery was beautiful. The mini van very comfortable. Pablo was an excellent tour guide who was funny and entertaining. He took the time to personally get to know each member of the tour. Lunch was at a delicious Italian restaurant on a lovely patio. Highly recommend this tour. Review of: Maipo Valley Wine Tour with 4 vineyards from Santiago. That's what this company aims for. No matter the tour. The idea is for them to feel personable. Thank you for your review.;Lovely day touring wineries;en;en;en;en;0.9216314677543715;The tour visited a variety of vineyards providing a perspective from beginning wineries to the oldest wineries in Chile. The scenery was beautiful. The mini van very comfortable. Pablo was an excellent tour guide who was funny and entertaining. He took the time to personally get to know each member of the tour. Lunch was at a delicious Italian restaurant on a lovely patio. Highly recommend this tour. Review of: Maipo Valley Wine Tour with 4 vineyards from Santiago. That's what this company aims for. No matter the tour. The idea is for them to feel personable. Thank you for your review.;Step 1: Tourist. Step 2: No future gap (describes experience and company's goal). Step 3: No actionable change requested. NON-SUGGESTION;NON-SUGGESTION;ok
